sender,sender_type,sender_id,timestamp,meta,age,blockNo,c1,c2,condition,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,gender,img_left,img_reveal,img_right,n_target_images,practice,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url
sequence,flow.Sequence,10_117,2023-11-15T21:01:05.325Z,,,,,,,,,5729.366,completion,,,,,,,low,low,,,,,,FALSE,,,,FALSE,1271777.5,1271776.9,1266030.988,1266245.3,1266047.534,1271574.917,4,500,,
trial,html.Screen,10_118_0,2023-11-15T21:01:14.707Z,,,1,0.036343708,0.033333219,,FALSE,hl,9583.983,response,1.119834125,0.945,-1.1375,-0.386100404,0.873521174,-0.56590463,high,low,,ISIC_3314555.JPG,8,ISIC_0483289.JPG,69,FALSE,lh,keypress(e),0,FALSE,1281159.3,1281158.9,1271558.515,1271777.7,1271574.917,1280959.933,4,500,119,
break,html.Screen,10_118_1,2023-11-15T21:01:14.708Z,,,,,,,,,NaN,,,,,,,,high,low,,,,,,FALSE,,,,FALSE,1281160.5,1281160.1,,1281159.6,,1280959.933,4,500,,
break_continue,html.Screen,10_118_2,2023-11-15T21:01:14.709Z,,,,,,,,,NaN,,,,,,,,high,low,,,,,,FALSE,,,,FALSE,1281161.1,1281160.9,,1281160.6,,1280959.933,4,500,,
sequence,flow.Sequence,10_118,2023-11-15T21:01:14.709Z,,,,,,,,,9585.983,completion,,,,,,,high,low,,,,,,FALSE,,,,FALSE,1281161.3,1281160.9,1271558.515,1271777.7,1271574.917,1280959.933,4,500,,
trial,html.Screen,10_119_0,2023-11-15T21:01:23.243Z,,,1,0.050997051,0.074482096,,FALSE,lh,8735.267,response,-0.969611853,0.945,-1.1375,0.924414828,0.873521174,-0.56590463,low,high,,ISIC_0009975.JPG,9,ISIC_7927525.JPG,25,FALSE,hl,keypress(j),0,FALSE,1289695.5,1289695.2,1280943.22,1281161.6,1280959.933,1289493.08,4,500,120,
break,html.Screen,10_119_1,2023-11-15T21:01:23.245Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,FALSE,1289696.6,1289696.3,,1289695.8,,1289493.08,4,500,,
break_continue,html.Screen,10_119_2,2023-11-15T21:01:23.245Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,FALSE,1289697.3,1289697.1,,1289696.9,,1289493.08,4,500,,
sequence,flow.Sequence,10_119,2023-11-15T21:01:23.245Z,,,,,,,,,8737.167,completion,,,,,,,low,high,,,,,,FALSE,,,,FALSE,1289697.6,1289697.1,1280943.22,1281161.5,1280959.933,1289493.08,4,500,,
trial,html.Screen,10_120_0,2023-11-15T21:01:30.475Z,,,1,-0.018804747,0.028834693,,FALSE,lh,7433.62,response,-1.293175849,0.945,-1.1375,0.681615381,0.873521174,-0.56590463,low,high,,ISIC_0014157.JPG,9,ISIC_3448630.JPG,25,FALSE,hl,keypress(j),0,FALSE,1296927,1296926.7,1289476.54,1289697.6,1289493.08,1296723.835,4,500,121,
break,html.Screen,10_120_1,2023-11-15T21:01:30.476Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,FALSE,1296928.1,1296927.8,,1296927.3,,1296723.835,4,500,,
break_continue,html.Screen,10_120_2,2023-11-15T21:01:30.477Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,FALSE,1296928.8,1296928.5,,1296928.3,,1296723.835,4,500,,
sequence,flow.Sequence,10_120,2023-11-15T21:01:30.477Z,,,,,,,,,7435.42,completion,,,,,,,low,high,,,,,,FALSE,,,,FALSE,1296929,1296928.5,1289476.54,1289697.6,1289493.08,1296723.835,4,500,,
trial,html.Screen,10_121_0,2023-11-15T21:01:38.491Z,,,1,-0.040191644,0.062258267,,FALSE,hh,8219.365,response,0.773853222,0.945,-1.1375,0.695780829,0.873521174,-0.56590463,high,high,,ISIC_6207688.JPG,8,ISIC_0053854.JPG,188,FALSE,lh,keypress(e),0,FALSE,1304943.5,1304943.2,1296707.258,1296929.2,1296723.835,1304739.416,4,500,122,
break,html.Screen,10_121_1,2023-11-15T21:01:38.493Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1304944.6,1304944.4,,1304943.9,,1304739.416,4,500,,
break_continue,html.Screen,10_121_2,2023-11-15T21:01:38.493Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1304945.3,1304945.1,,1304944.9,,1304739.416,4,500,,
sequence,flow.Sequence,10_121,2023-11-15T21:01:38.493Z,,,,,,,,,8221.265,completion,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1304945.6,1304945.1,1296707.258,1296929.2,1296723.835,1304739.416,4,500,,
trial,html.Screen,10_122_0,2023-11-15T21:01:44.091Z,,,1,-0.009709127,0.041792132,,FALSE,hh,5803.484,response,0.883505834,0.945,-1.1375,1.035612893,0.873521174,-0.56590463,high,high,,ISIC_3967213.JPG,9,ISIC_0069595.JPG,188,FALSE,hl,keypress(j),0,FALSE,1310543.3,1310542.9,1304722.95,1304945.8,1304739.416,1310350.494,4,500,123,
break,html.Screen,10_122_1,2023-11-15T21:01:44.092Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1310544.4,1310544.1,,1310543.6,,1310350.494,4,500,,
break_continue,html.Screen,10_122_2,2023-11-15T21:01:44.093Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1310545,1310544.8,,1310544.5,,1310350.494,4,500,,
sequence,flow.Sequence,10_122,2023-11-15T21:01:44.093Z,,,,,,,,,5805.384,completion,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1310545.2,1310544.8,1304722.95,1304945.7,1304739.416,1310350.494,4,500,,
trial,html.Screen,10_123_0,2023-11-15T21:01:54.884Z,,,1,-0.029205972,-0.071825687,,,,10787.726,timeout,-0.945471323,0.945,-1.1375,0.924516744,0.873521174,-0.56590463,low,high,,ISIC_1114966.JPG,9,ISIC_9101055.JPG,25,FALSE,,,0,FALSE,1321333.8,1321333.4,1310333.909,1310545.5,1310350.494,1321138.22,4,500,124,
break,html.Screen,10_123_1,2023-11-15T21:01:54.885Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,FALSE,1321334.9,1321334.6,,1321334.1,,1321138.22,4,500,,
break_continue,html.Screen,10_123_2,2023-11-15T21:01:54.886Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,FALSE,1321335.5,1321335.3,,1321335.1,,1321138.22,4,500,,
sequence,flow.Sequence,10_123,2023-11-15T21:01:54.886Z,,,,,,,,,10984.806,completion,,,,,,,low,high,,,,,,FALSE,,,,FALSE,1321335.8,1321335.3,1310333.909,1310545.4,1310350.494,1321138.22,4,500,,
trial,html.Screen,10_124_0,2023-11-15T21:01:59.502Z,,,1,-0.059471106,0.067829217,,TRUE,hl,4812.88,response,1.029626114,0.945,-1.1375,-0.414441578,0.873521174,-0.56590463,high,low,,ISIC_0015631.JPG,9,ISIC_4691943.JPG,69,FALSE,hl,keypress(j),0,FALSE,1325951.5,1325951.1,1321121.5,1321336,1321138.22,1325746.987,4,500,125,
break,html.Screen,10_124_1,2023-11-15T21:02:09.341Z,,,,,,,,,9835.802,timeout,,,,,,,high,low,,,,,,FALSE,,,,FALSE,1335791,1335790.8,1325730.453,1325951.9,1325746.987,1335582.789,4,500,,
break_continue,html.Screen,10_124_2,2023-11-15T21:02:18.319Z,,,,,,,,,9166.411,response,,,,,,,high,low,,,,,,FALSE,continue,keypress(Space),,FALSE,1344768.8,1344749.2,1335790.8,1335791,1335582.789,1344566.873,4,500,,
sequence,flow.Sequence,10_124,2023-11-15T21:02:18.319Z,,,,,,,,,23610.98,completion,,,,,,,high,low,,,,,,FALSE,,,,FALSE,1344768.9,1344749.2,1321121.5,1321336,1321138.22,1344566.873,4,500,,
trial,html.Screen,10_125_0,2023-11-15T21:02:26.613Z,,,2,-0.036721843,-0.070057655,,TRUE,hh,8496.027,response,0.89847674,0.945,-1.1375,0.693980644,0.873521174,-0.56590463,high,high,,ISIC_7212271.JPG,9,ISIC_0011458.JPG,188,FALSE,hh,keypress(i),0,FALSE,1353063.2,1353062.9,1344550.202,1344768.9,1344566.873,1352866.439,4,500,1,
break,html.Screen,10_125_1,2023-11-15T21:02:26.614Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1353064.3,1353064,,1353063.5,,1352866.439,4,500,,
break_continue,html.Screen,10_125_2,2023-11-15T21:02:26.615Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1353065,1353064.7,,1353064.5,,1352866.439,4,500,,
sequence,flow.Sequence,10_125,2023-11-15T21:02:26.616Z,,,,,,,,,8497.827,completion,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1353065.5,1353064.7,1344550.202,1344768.9,1344566.873,1352866.439,4,500,,
trial,html.Screen,10_126_0,2023-11-15T21:02:31.893Z,,,2,-0.051676299,0.01301955,,FALSE,ll,5476.561,response,-1.17276188,0.945,-1.1375,-0.719328656,0.873521174,-0.56590463,low,low,,ISIC_9978498.JPG,9,ISIC_9690371.JPG,167,FALSE,hl,keypress(j),0,FALSE,1358343.4,1358343,1352849.754,1353065.7,1352866.439,1358143.296,4,500,2,
break,html.Screen,10_126_1,2023-11-15T21:02:31.895Z,,,,,,,,,NaN,,,,,,,,low,low,,,,,,FALSE,,,,FALSE,1358344.5,1358344.2,,1358343.7,,1358143.296,4,500,,
break_continue,html.Screen,10_126_2,2023-11-15T21:02:31.895Z,,,,,,,,,NaN,,,,,,,,low,low,,,,,,FALSE,,,,FALSE,1358345.2,1358344.9,,1358344.7,,1358143.296,4,500,,
sequence,flow.Sequence,10_126,2023-11-15T21:02:31.895Z,,,,,,,,,5478.461,completion,,,,,,,low,low,,,,,,FALSE,,,,FALSE,1358345.4,1358344.9,1352849.754,1353065.6,1352866.439,1358143.296,4,500,,
trial,html.Screen,10_127_0,2023-11-15T21:02:34.523Z,,,2,-0.009709127,0.041792132,,TRUE,hh,2829.704,response,0.999118322,0.945,-1.1375,1.009838253,0.873521174,-0.56590463,high,high,,ISIC_3967213.JPG,8,ISIC_0010415.JPG,188,FALSE,hh,keypress(i),0,FALSE,1360973.2,1360973,1358126.702,1358345.6,1358143.296,1360781.985,4,500,3,
break,html.Screen,10_127_1,2023-11-15T21:02:34.524Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1360973.6,1360973.5,,1360973.2,,1360781.985,4,500,,
break_continue,html.Screen,10_127_2,2023-11-15T21:02:34.524Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1360973.8,1360973.7,,1360973.6,,1360781.985,4,500,,
sequence,flow.Sequence,10_127,2023-11-15T21:02:34.524Z,,,,,,,,,2830.404,completion,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1360973.9,1360973.7,1358126.702,1358345.5,1358143.296,1360781.985,4,500,,
trial,html.Screen,10_128_0,2023-11-15T21:02:39.869Z,,,2,-0.059471106,0.067829217,,TRUE,hh,5536.815,response,0.901271169,0.945,-1.1375,0.863994207,0.873521174,-0.56590463,high,high,,ISIC_0015631.JPG,10,ISIC_0032718.JPG,188,FALSE,hh,keypress(i),0,FALSE,1366319.2,1366318.8,1360765.247,1360974,1360781.985,1366125.724,4,500,4,
break,html.Screen,10_128_1,2023-11-15T21:02:39.870Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1366320.2,1366319.9,,1366319.5,,1366125.724,4,500,,
break_continue,html.Screen,10_128_2,2023-11-15T21:02:39.871Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1366320.9,1366320.7,,1366320.4,,1366125.724,4,500,,
sequence,flow.Sequence,10_128,2023-11-15T21:02:39.871Z,,,,,,,,,5538.715,completion,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1366321.2,1366320.7,1360765.247,1360974,1360781.985,1366125.724,4,500,,
trial,html.Screen,10_129_0,2023-11-15T21:02:48.379Z,,,2,-0.009709127,0.041792132,,TRUE,hh,8703.276,response,0.907928992,0.945,-1.1375,0.79229716,0.873521174,-0.56590463,high,high,,ISIC_3967213.JPG,9,ISIC_6644659.JPG,188,FALSE,hh,keypress(i),0,FALSE,1374829.1,1374829,1366108.981,1366321.4,1366125.724,1374625.374,4,500,5,
break,html.Screen,10_129_1,2023-11-15T21:02:48.379Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1374829.5,1374829.4,,1374829.2,,1374625.374,4,500,,
break_continue,html.Screen,10_129_2,2023-11-15T21:02:48.380Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1374829.7,1374829.5,,1374829.5,,1374625.374,4,500,,
sequence,flow.Sequence,10_129,2023-11-15T21:02:48.380Z,,,,,,,,,8703.776,completion,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1374829.7,1374829.5,1366108.981,1366321.4,1366125.724,1374625.374,4,500,,
trial,html.Screen,10_130_0,2023-11-15T21:02:55.607Z,,,2,0.065170589,-0.039458622,,FALSE,hl,7429.526,response,0.759131641,0.945,-1.1375,-0.473821672,0.873521174,-0.56590463,high,low,,ISIC_0013491.JPG,9,ISIC_6907218.JPG,69,FALSE,hh,keypress(i),0,FALSE,1382055.2,1382054.9,1374608.881,1374829.8,1374625.374,1381856.116,4,500,6,
break,html.Screen,10_130_1,2023-11-15T21:02:55.608Z,,,,,,,,,NaN,,,,,,,,high,low,,,,,,FALSE,,,,FALSE,1382056.3,1382056.1,,1382055.6,,1381856.116,4,500,,
break_continue,html.Screen,10_130_2,2023-11-15T21:02:55.609Z,,,,,,,,,NaN,,,,,,,,high,low,,,,,,FALSE,,,,FALSE,1382057,1382056.8,,1382056.5,,1381856.116,4,500,,
sequence,flow.Sequence,10_130,2023-11-15T21:02:55.609Z,,,,,,,,,7431.426,completion,,,,,,,high,low,,,,,,FALSE,,,,FALSE,1382057.2,1382056.8,1374608.881,1374829.8,1374625.374,1381856.116,4,500,,
trial,html.Screen,10_131_0,2023-11-15T21:03:06.461Z,,,2,-0.013431314,0.014059758,,,,10854.499,timeout,0.842651203,0.945,-1.1375,0.792449968,0.873521174,-0.56590463,high,high,,ISIC_0069617.JPG,8,ISIC_0013636.JPG,188,FALSE,,,0,FALSE,1392908.9,1392908.5,1381839.563,1382057.5,1381856.116,1392710.615,4,500,7,
break,html.Screen,10_131_1,2023-11-15T21:03:06.462Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1392910,1392909.7,,1392909.2,,1392710.615,4,500,,
break_continue,html.Screen,10_131_2,2023-11-15T21:03:06.463Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1392910.7,1392910.4,,1392910.2,,1392710.615,4,500,,
sequence,flow.Sequence,10_131,2023-11-15T21:03:06.463Z,,,,,,,,,11054.284,completion,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1392910.9,1392910.4,1381839.563,1382057.4,1381856.116,1392710.615,4,500,,
trial,html.Screen,10_132_0,2023-11-15T21:03:13.304Z,,,2,0.033689195,0.060314732,,FALSE,ll,7040.585,response,-0.963612619,0.945,-1.1375,-0.699873728,0.873521174,-0.56590463,low,low,,ISIC_6192289.JPG,9,ISIC_4579262.JPG,167,FALSE,hl,keypress(j),0,FALSE,1399751.5,1399751.2,1392694.001,1392911.2,1392710.615,1399557.398,4,500,8,
break,html.Screen,10_132_1,2023-11-15T21:03:13.305Z,,,,,,,,,NaN,,,,,,,,low,low,,,,,,FALSE,,,,FALSE,1399752.6,1399752.3,,1399751.8,,1399557.398,4,500,,
break_continue,html.Screen,10_132_2,2023-11-15T21:03:13.305Z,,,,,,,,,NaN,,,,,,,,low,low,,,,,,FALSE,,,,FALSE,1399753.3,1399753.1,,1399752.8,,1399557.398,4,500,,
sequence,flow.Sequence,10_132,2023-11-15T21:03:13.306Z,,,,,,,,,7042.485,completion,,,,,,,low,low,,,,,,FALSE,,,,FALSE,1399753.5,1399753.1,1392694.001,1392911.2,1392710.615,1399557.398,4,500,,
trial,html.Screen,10_133_0,2023-11-15T21:03:15.599Z,,,2,,-0.026454497,,FALSE,lh,2489.502,response,-1.070658845,0.945,-1.1375,0.694152501,0.873521174,-0.56590463,low,high,,ISIC_0056991.JPG,9,ISIC_8855790.JPG,25,FALSE,hl,keypress(j),0,FALSE,1402047.3,1402046.9,1399540.611,1399753.9,1399557.398,1401844.942,4,500,9,
break,html.Screen,10_133_1,2023-11-15T21:03:15.600Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,FALSE,1402048.4,1402048.1,,1402047.6,,1401844.942,4,500,,
break_continue,html.Screen,10_133_2,2023-11-15T21:03:15.601Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,FALSE,1402049.1,1402048.9,,1402048.6,,1401844.942,4,500,,
sequence,flow.Sequence,10_133,2023-11-15T21:03:15.601Z,,,,,,,,,2491.502,completion,,,,,,,low,high,,,,,,FALSE,,,,FALSE,1402049.4,1402048.9,1399540.611,1399753.8,1399557.398,1401844.942,4,500,,
trial,html.Screen,10_134_0,2023-11-15T21:03:20.527Z,,,2,0.060886768,0.020638404,,FALSE,hl,5129.858,response,0.771963649,0.945,-1.1375,-0.50587486,0.873521174,-0.56590463,high,low,,ISIC_0640806.JPG,8,ISIC_5988539.JPG,69,FALSE,hh,keypress(i),0,FALSE,1406975.2,1406974.8,1401828.48,1402049.5,1401844.942,1406771.212,4,500,10,
break,html.Screen,10_134_1,2023-11-15T21:03:20.528Z,,,,,,,,,NaN,,,,,,,,high,low,,,,,,FALSE,,,,FALSE,1406976.3,1406976.1,,1406975.5,,1406771.212,4,500,,
break_continue,html.Screen,10_134_2,2023-11-15T21:03:20.529Z,,,,,,,,,NaN,,,,,,,,high,low,,,,,,FALSE,,,,FALSE,1406977,1406976.8,,1406976.6,,1406771.212,4,500,,
sequence,flow.Sequence,10_134,2023-11-15T21:03:20.529Z,,,,,,,,,5131.858,completion,,,,,,,high,low,,,,,,FALSE,,,,FALSE,1406977.3,1406976.8,1401828.48,1402049.4,1401844.942,1406771.212,4,500,,
trial,html.Screen,10_135_0,2023-11-15T21:03:24.768Z,,,2,-0.027717858,0.039558746,,TRUE,hl,4443.988,response,1.133821009,0.945,-1.1375,-0.590648571,0.873521174,-0.56590463,high,low,,ISIC_0010807.JPG,9,ISIC_0046571.JPG,69,FALSE,hl,keypress(j),0,FALSE,1411215.6,1411215.2,1406754.714,1406977.5,1406771.212,1411012.771,4,500,11,
break,html.Screen,10_135_1,2023-11-15T21:03:24.769Z,,,,,,,,,NaN,,,,,,,,high,low,,,,,,FALSE,,,,FALSE,1411216.7,1411216.4,,1411216,,1411012.771,4,500,,
break_continue,html.Screen,10_135_2,2023-11-15T21:03:24.769Z,,,,,,,,,NaN,,,,,,,,high,low,,,,,,FALSE,,,,FALSE,1411217.3,1411217.1,,1411216.9,,1411012.771,4,500,,
sequence,flow.Sequence,10_135,2023-11-15T21:03:24.770Z,,,,,,,,,4445.888,completion,,,,,,,high,low,,,,,,FALSE,,,,FALSE,1411217.6,1411217.1,1406754.714,1406977.5,1406771.212,1411012.771,4,500,,
trial,html.Screen,10_136_0,2023-11-15T21:03:27.102Z,,,2,-0.073563532,0.053780542,,FALSE,ll,2536.529,response,-1.180833405,0.945,-1.1375,-0.549088883,0.873521174,-0.56590463,low,low,,ISIC_1761799.JPG,9,ISIC_0033950.JPG,167,FALSE,hl,keypress(j),0,FALSE,1413549.4,1413549.3,1410996.318,1411217.8,1411012.771,1413350.706,4,500,12,
break,html.Screen,10_136_1,2023-11-15T21:03:27.102Z,,,,,,,,,NaN,,,,,,,,low,low,,,,,,FALSE,,,,FALSE,1413550,1413549.8,,1413549.6,,1413350.706,4,500,,
break_continue,html.Screen,10_136_2,2023-11-15T21:03:27.102Z,,,,,,,,,NaN,,,,,,,,low,low,,,,,,FALSE,,,,FALSE,1413550.4,1413550.2,,1413550,,1413350.706,4,500,,
sequence,flow.Sequence,10_136,2023-11-15T21:03:27.103Z,,,,,,,,,2537.429,completion,,,,,,,low,low,,,,,,FALSE,,,,FALSE,1413550.4,1413550.2,1410996.318,1411217.8,1411012.771,1413350.706,4,500,,
trial,html.Screen,10_137_0,2023-11-15T21:03:32.189Z,,,2,-0.054638698,0.044872476,,TRUE,hl,5286.194,response,1.034533254,0.945,-1.1375,-0.609488336,0.873521174,-0.56590463,high,low,,ISIC_6722934.JPG,9,ISIC_0192490.JPG,69,FALSE,hl,keypress(j),0,FALSE,1418637,1418636.9,1413334.189,1413550.6,1413350.706,1418443.929,4,500,13,
break,html.Screen,10_137_1,2023-11-15T21:03:32.189Z,,,,,,,,,NaN,,,,,,,,high,low,,,,,,FALSE,,,,FALSE,1418637.4,1418637.3,,1418637.1,,1418443.929,4,500,,
break_continue,html.Screen,10_137_2,2023-11-15T21:03:32.190Z,,,,,,,,,NaN,,,,,,,,high,low,,,,,,FALSE,,,,FALSE,1418637.5,1418637.4,,1418637.4,,1418443.929,4,500,,
sequence,flow.Sequence,10_137,2023-11-15T21:03:32.190Z,,,,,,,,,5286.694,completion,,,,,,,high,low,,,,,,FALSE,,,,FALSE,1418637.6,1418637.4,1413334.189,1413550.5,1413350.706,1418443.929,4,500,,
trial,html.Screen,10_138_0,2023-11-15T21:03:34.062Z,,,2,-0.059471106,0.067829217,,FALSE,lh,2065.671,response,-1.233143964,0.945,-1.1375,0.96911439,0.873521174,-0.56590463,low,high,,ISIC_0015631.JPG,9,ISIC_7877488.JPG,25,FALSE,hl,keypress(j),0,FALSE,1420509.7,1420509.6,1418427.15,1418637.6,1418443.929,1420314.261,4,500,14,
break,html.Screen,10_138_1,2023-11-15T21:03:34.062Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,FALSE,1420510.4,1420510.3,,1420509.9,,1420314.261,4,500,,
break_continue,html.Screen,10_138_2,2023-11-15T21:03:34.063Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,FALSE,1420510.7,1420510.6,,1420510.5,,1420314.261,4,500,,
sequence,flow.Sequence,10_138,2023-11-15T21:03:34.063Z,,,,,,,,,2066.671,completion,,,,,,,low,high,,,,,,FALSE,,,,FALSE,1420510.9,1420510.6,1418427.15,1418637.6,1418443.929,1420314.261,4,500,,
trial,html.Screen,10_139_0,2023-11-15T21:03:37.336Z,,,2,-0.036237607,-0.047825071,,FALSE,hh,3469.039,response,0.903633629,0.945,-1.1375,0.68797953,0.873521174,-0.56590463,high,high,,ISIC_6985114.JPG,9,ISIC_0062158.JPG,188,FALSE,lh,keypress(e),0,FALSE,1423783.6,1423783.3,1420297.733,1420511.1,1420314.261,1423587.459,4,500,15,
break,html.Screen,10_139_1,2023-11-15T21:03:37.337Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1423784.7,1423784.4,,1423783.9,,1423587.459,4,500,,
break_continue,html.Screen,10_139_2,2023-11-15T21:03:37.338Z,,,,,,,,,NaN,,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1423785.4,1423785.2,,1423785,,1423587.459,4,500,,
sequence,flow.Sequence,10_139,2023-11-15T21:03:37.338Z,,,,,,,,,3470.939,completion,,,,,,,high,high,,,,,,FALSE,,,,FALSE,1423785.7,1423785.2,1420297.733,1420511.1,1420314.261,1423587.459,4,500,,
trial,html.Screen,10_140_0,2023-11-15T21:03:40.175Z,,,2,0.063045325,-0.006478975,,FALSE,lh,3035.041,response,-1.331700944,0.945,-1.1375,0.939519614,0.873521174,-0.56590463,low,high,,ISIC_5805349.JPG,9,ISIC_1668831.JPG,25,FALSE,hl,keypress(j),0,FALSE,1426622.7,1426622.5,1423570.855,1423786,1423587.459,1426426.123,4,500,16,
break,html.Screen,10_140_1,2023-11-15T21:03:40.176Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,FALSE,1426623.7,1426623.4,,1426623,,1426426.123,4,500,,
break_continue,html.Screen,10_140_2,2023-11-15T21:03:40.176Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,FALSE,1426624.3,1426624,,1426623.8,,1426426.123,4,500,,
sequence,flow.Sequence,10_140,2023-11-15T21:03:40.177Z,,,,,,,,,3036.541,completion,,,,,,,low,high,,,,,,FALSE,,,,FALSE,1426624.5,1426624,1423570.855,1423785.9,1423587.459,1426426.123,4,500,,
trial,html.Screen,10_141_0,2023-11-15T21:03:43.383Z,,,2,-0.024558539,0.053462759,,FALSE,lh,3404.777,response,-1.207517224,0.945,-1.1375,0.911672497,0.873521174,-0.56590463,low,high,,ISIC_3389704.JPG,9,ISIC_0024235.JPG,25,FALSE,hl,keypress(j),0,FALSE,1429831.2,1429830.9,1426409.357,1426624.7,1426426.123,1429632.461,4,500,17,
break,html.Screen,10_141_1,2023-11-15T21:03:43.384Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,FALSE,1429832.3,1429832,,1429831.6,,1429632.461,4,500,,
break_continue,html.Screen,10_141_2,2023-11-15T21:03:43.385Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,FALSE,1429833.1,1429832.9,,1429832.6,,1429632.461,4,500,,
sequence,flow.Sequence,10_141,2023-11-15T21:03:43.385Z,,,,,,,,,3406.777,completion,,,,,,,low,high,,,,,,FALSE,,,,FALSE,1429833.4,1429832.9,1426409.357,1426624.7,1426426.123,1429632.461,4,500,,
trial,html.Screen,10_142_0,2023-11-15T21:03:48.352Z,,,2,-0.00923425,-0.062719088,,FALSE,lh,5167.239,response,-0.991282841,0.945,-1.1375,0.93979211,0.873521174,-0.56590463,low,high,,ISIC_0053760.JPG,9,ISIC_0000463.JPG,25,FALSE,hl,keypress(j),0,FALSE,1434800.1,1434799.7,1429615.845,1429833.6,1429632.461,1434608.729,4,500,18,
break,html.Screen,10_142_1,2023-11-15T21:03:48.353Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,FALSE,1434801.1,1434800.9,,1434800.4,,1434608.729,4,500,,
break_continue,html.Screen,10_142_2,2023-11-15T21:03:48.354Z,,,,,,,,,NaN,,,,,,,,low,high,,,,,,FALSE,,,,FALSE,1434801.8,1434801.5,,1434801.3,,1434608.729,4,500,,
sequence,flow.Sequence,10_142,2023-11-15T21:03:48.354Z,,,,,,,,,5169.039,completion,,,,,,,low,high,,,,,,FALSE,,,,FALSE,1434802.1,1434801.5,1429615.845,1429833.6,1429632.461,1434608.729,4,500,,
trial,html.Screen,10_143_0,2023-11-15T21:03:51.871Z,,,2,0.050997051,0.074482096,,TRUE,hl,3710.071,response,1.046935266,0.945,-1.1375,-0.617507075,0.873521174,-0.56590463,high,low,,ISIC_0009975.JPG,9,ISIC_1988335.JPG,69,FALSE,hl,keypress(j),0,FALSE,1438319.1,1438318.8,1434591.983,1434802.2,1434608.729,1438115.586,4,500,19,
break,html.Screen,10_143_1,2023-11-15T21:03:51.872Z,,,,,,,,,NaN,,,,,,,,high,low,,,,,,FALSE,,,,FALSE,1438320.2,1438320,,1438319.5,,1438115.586,4,500,,
break_continue,html.Screen,10_143_2,2023-11-15T21:03:51.873Z,,,,,,,,,NaN,,,,,,,,high,low,,,,,,FALSE,,,,FALSE,1438320.9,1438320.6,,1438320.4,,1438115.586,4,500,,
