sender,timestamp,pID,condition,blockNo,practice,trialNo,img_left,img_right,winner,loser,duration,response,ended_on,subject
trial,2023-05-02T17:44:07.539Z,64943,irregular,5.0,False,48.0,ISIC_1367610,ISIC_6754835,ISIC_1367610,ISIC_6754835,1993.2979998569936,0,response,50
trial,2023-05-02T17:44:11.294Z,64943,irregular,5.0,False,49.0,ISIC_8866896,ISIC_8798059,ISIC_8798059,ISIC_8866896,2247.937999856891,1,response,50
trial,2023-05-02T17:44:13.972Z,64943,irregular,5.0,False,50.0,ISIC_5067317,ISIC_0054528,ISIC_0054528,ISIC_5067317,1176.5500000476604,1,response,50
trial,2023-05-02T17:44:23.550Z,64943,irregular,6.0,False,1.0,ISIC_1177505,ISIC_0024675,ISIC_1177505,ISIC_0024675,1304.127999856952,0,response,50
trial,2023-05-02T17:44:26.204Z,64943,irregular,6.0,False,2.0,ISIC_0000295,ISIC_1690909,ISIC_0000295,ISIC_1690909,1141.7339999999385,0,response,50
trial,2023-05-02T17:44:29.211Z,64943,irregular,6.0,False,3.0,ISIC_0028520,ISIC_7336383,ISIC_0028520,ISIC_7336383,1499.1399999524,0,response,50
trial,2023-05-02T17:44:31.877Z,64943,irregular,6.0,False,4.0,ISIC_8295152,ISIC_1228845,ISIC_1228845,ISIC_8295152,1147.5939999523107,1,response,50
trial,2023-05-02T17:44:34.445Z,64943,irregular,6.0,False,5.0,ISIC_1979534,ISIC_0073119,ISIC_1979534,ISIC_0073119,1065.8999999999069,0,response,50
trial,2023-05-02T17:44:36.988Z,64943,irregular,6.0,False,6.0,ISIC_7320371,ISIC_9660528,ISIC_7320371,ISIC_9660528,1025.7720000001136,0,response,50
trial,2023-05-02T17:44:39.780Z,64943,irregular,6.0,False,7.0,ISIC_2652721,ISIC_0031018,ISIC_0031018,ISIC_2652721,1284.839999952353,1,response,50
trial,2023-05-02T17:44:42.531Z,64943,irregular,6.0,False,8.0,ISIC_4579262,ISIC_0014190,ISIC_0014190,ISIC_4579262,1235.4519999523181,1,response,50
trial,2023-05-02T17:44:47.374Z,64943,irregular,6.0,False,9.0,ISIC_0013861,ISIC_7288818,ISIC_0013861,ISIC_7288818,3328.591000047745,0,response,50
trial,2023-05-02T17:44:50.124Z,64943,irregular,6.0,False,10.0,ISIC_4624973,ISIC_0026916,ISIC_0026916,ISIC_4624973,1228.6849999045958,1,response,50
trial,2023-05-02T17:44:54.028Z,64943,irregular,6.0,False,11.0,ISIC_0024961,ISIC_0060829,ISIC_0024961,ISIC_0060829,2399.3610000000335,0,response,50
trial,2023-05-02T17:44:57.316Z,64943,irregular,6.0,False,12.0,ISIC_0032699,ISIC_1344537,ISIC_1344537,ISIC_0032699,1770.8629998569377,1,response,50
trial,2023-05-02T17:44:59.918Z,64943,irregular,6.0,False,13.0,ISIC_0010235,ISIC_0025592,ISIC_0010235,ISIC_0025592,1088.6609998568888,0,response,50
trial,2023-05-02T17:45:03.067Z,64943,irregular,6.0,False,14.0,ISIC_7839741,ISIC_1492055,ISIC_7839741,ISIC_1492055,1638.7649998569395,0,response,50
trial,2023-05-02T17:45:06.628Z,64943,irregular,6.0,False,15.0,ISIC_8563961,ISIC_0010933,ISIC_8563961,ISIC_0010933,2049.790999952238,0,response,50
trial,2023-05-02T17:45:09.933Z,64943,irregular,6.0,False,16.0,ISIC_0055498,ISIC_0025931,ISIC_0055498,ISIC_0025931,1788.0370000000112,0,response,50
trial,2023-05-02T17:45:13.100Z,64943,irregular,6.0,False,17.0,ISIC_0061630,ISIC_4408559,ISIC_0061630,ISIC_4408559,1654.6689999999944,0,response,50
trial,2023-05-02T17:45:16.044Z,64943,irregular,6.0,False,18.0,ISIC_0009911,ISIC_7777873,ISIC_7777873,ISIC_0009911,1431.8290000476409,1,response,50
trial,2023-05-02T17:45:19.940Z,64943,irregular,6.0,False,19.0,ISIC_6377622,ISIC_0069743,ISIC_6377622,ISIC_0069743,2394.836999952328,0,response,50
trial,2023-05-02T17:45:22.989Z,64943,irregular,6.0,False,20.0,ISIC_5746904,ISIC_0065728,ISIC_0065728,ISIC_5746904,1544.092999856919,1,response,50
trial,2023-05-02T17:45:27.332Z,64943,irregular,6.0,False,21.0,ISIC_1388297,ISIC_8917755,ISIC_1388297,ISIC_8917755,2837.1149999522604,0,response,50
trial,2023-05-02T17:45:30.236Z,64943,irregular,6.0,False,22.0,ISIC_9021685,ISIC_5190484,ISIC_5190484,ISIC_9021685,1390.881999952253,1,response,50
trial,2023-05-02T17:45:33.036Z,64943,irregular,6.0,False,23.0,ISIC_0032509,ISIC_4659355,ISIC_4659355,ISIC_0032509,1290.5979998570401,1,response,50
trial,2023-05-02T17:45:36.436Z,64943,irregular,6.0,False,24.0,ISIC_0552911,ISIC_0015219,ISIC_0015219,ISIC_0552911,1891.1099999523722,1,response,50
trial,2023-05-02T17:45:39.837Z,64943,irregular,6.0,False,25.0,ISIC_0010752,ISIC_0030732,ISIC_0010752,ISIC_0030732,1891.9689998568501,0,response,50
trial,2023-05-02T17:45:42.916Z,64943,irregular,6.0,False,26.0,ISIC_0063544,ISIC_0033268,ISIC_0063544,ISIC_0033268,1571.1049998570238,0,response,50
trial,2023-05-02T17:45:46.253Z,64943,irregular,6.0,False,27.0,ISIC_1018265,ISIC_8035608,ISIC_1018265,ISIC_8035608,1824.5949999047443,0,response,50
trial,2023-05-02T17:45:49.196Z,64943,irregular,6.0,False,28.0,ISIC_7775535,ISIC_9338761,ISIC_7775535,ISIC_9338761,1433.8059998569079,0,response,50
trial,2023-05-02T17:45:52.658Z,64943,irregular,6.0,False,29.0,ISIC_0069056,ISIC_5747942,ISIC_5747942,ISIC_0069056,1946.7240000476595,1,response,50
trial,2023-05-02T17:45:56.722Z,64943,irregular,6.0,False,30.0,ISIC_1686556,ISIC_0071043,ISIC_1686556,ISIC_0071043,2560.862000047695,0,response,50
trial,2023-05-02T17:45:59.885Z,64943,irregular,6.0,False,31.0,ISIC_3009877,ISIC_0056788,ISIC_3009877,ISIC_0056788,1656.6919998568483,0,response,50
trial,2023-05-02T17:46:03.507Z,64943,irregular,6.0,False,32.0,ISIC_6037869,ISIC_2975580,ISIC_2975580,ISIC_6037869,2112.4520000477783,1,response,50
trial,2023-05-02T17:46:06.525Z,64943,irregular,6.0,False,33.0,ISIC_3019509,ISIC_0011333,ISIC_0011333,ISIC_3019509,1513.430000047665,1,response,50
trial,2023-05-02T17:46:10.548Z,64943,irregular,6.0,False,34.0,ISIC_4620425,ISIC_0063961,ISIC_0063961,ISIC_4620425,2519.983999952208,1,response,50
trial,2023-05-02T17:46:14.781Z,64943,irregular,6.0,False,35.0,ISIC_1228845,ISIC_0030437,ISIC_1228845,ISIC_0030437,2719.567000000039,0,response,50
trial,2023-05-02T17:46:18.508Z,64943,irregular,6.0,False,36.0,ISIC_7693611,ISIC_9099430,ISIC_9099430,ISIC_7693611,2212.902999999933,1,response,50
trial,2023-05-02T17:46:21.732Z,64943,irregular,6.0,False,37.0,ISIC_9680433,ISIC_0065283,ISIC_9680433,ISIC_0065283,1720.3009999522478,0,response,50
trial,2023-05-02T17:46:24.381Z,64943,irregular,6.0,False,38.0,ISIC_4796100,ISIC_0010967,ISIC_0010967,ISIC_4796100,1136.1969998569693,1,response,50
trial,2023-05-02T17:46:27.004Z,64943,irregular,6.0,False,39.0,ISIC_0015412,ISIC_7781213,ISIC_0015412,ISIC_7781213,1108.8029998568818,0,response,50
trial,2023-05-02T17:46:30.324Z,64943,irregular,6.0,False,40.0,ISIC_0033068,ISIC_0058625,ISIC_0033068,ISIC_0058625,1812.6409999523312,0,response,50
trial,2023-05-02T17:46:32.988Z,64943,irregular,6.0,False,41.0,ISIC_0014844,ISIC_4796100,ISIC_4796100,ISIC_0014844,1160.166999952402,1,response,50
trial,2023-05-02T17:46:35.924Z,64943,irregular,6.0,False,42.0,ISIC_3269018,ISIC_9241732,ISIC_9241732,ISIC_3269018,1429.2069998569787,1,response,50
trial,2023-05-02T17:46:38.941Z,64943,irregular,6.0,False,43.0,ISIC_0011789,ISIC_4875370,ISIC_4875370,ISIC_0011789,1513.091000000015,1,response,50
trial,2023-05-02T17:46:41.700Z,64943,irregular,6.0,False,44.0,ISIC_0029814,ISIC_0033332,ISIC_0029814,ISIC_0033332,1255.3449999522418,0,response,50
trial,2023-05-02T17:46:44.386Z,64943,irregular,6.0,False,45.0,ISIC_7184722,ISIC_0032976,ISIC_0032976,ISIC_7184722,1174.8969999523838,1,response,50
trial,2023-05-02T17:46:47.026Z,64943,irregular,6.0,False,46.0,ISIC_0030194,ISIC_0029550,ISIC_0029550,ISIC_0030194,1131.6709999523591,1,response,50
trial,2023-05-02T17:46:51.133Z,64943,irregular,6.0,False,47.0,ISIC_0011288,ISIC_0066114,ISIC_0011288,ISIC_0066114,2605.1429999999236,0,response,50
trial,2023-05-02T17:46:53.876Z,64943,irregular,6.0,False,48.0,ISIC_1388297,ISIC_0062649,ISIC_0062649,ISIC_1388297,1231.0519999524117,1,response,50
trial,2023-05-02T17:46:57.949Z,64943,irregular,6.0,False,49.0,ISIC_0028705,ISIC_5416978,ISIC_5416978,ISIC_0028705,2571.027999999933,1,response,50
trial,2023-05-02T17:47:00.580Z,64943,irregular,6.0,False,50.0,ISIC_1736735,ISIC_4853597,ISIC_1736735,ISIC_4853597,1118.6579999523242,0,response,50
trial,2023-05-02T17:47:10.580Z,64943,irregular,7.0,False,1.0,ISIC_6265473,ISIC_8096177,ISIC_6265473,ISIC_8096177,1485.7099999522325,0,response,50
trial,2023-05-02T17:47:13.298Z,64943,irregular,7.0,False,2.0,ISIC_4702522,ISIC_0937261,ISIC_4702522,ISIC_0937261,1204.3299999523442,0,response,50
trial,2023-05-02T17:47:16.002Z,64943,irregular,7.0,False,3.0,ISIC_0067789,ISIC_3932879,ISIC_0067789,ISIC_3932879,1190.855000047712,0,response,50
trial,2023-05-02T17:47:18.763Z,64943,irregular,7.0,False,4.0,ISIC_0027622,ISIC_2661598,ISIC_2661598,ISIC_0027622,1252.0629999523521,1,response,50
trial,2023-05-02T17:47:21.380Z,64943,irregular,7.0,False,5.0,ISIC_5839679,ISIC_0010510,ISIC_0010510,ISIC_5839679,1102.006999952253,1,response,50
trial,2023-05-02T17:47:23.906Z,64943,irregular,7.0,False,6.0,ISIC_0000411,ISIC_0059170,ISIC_0000411,ISIC_0059170,1011.9449999523349,0,response,50
trial,2023-05-02T17:47:26.941Z,64943,irregular,7.0,False,7.0,ISIC_0030085,ISIC_0055388,ISIC_0030085,ISIC_0055388,1529.6740000001155,0,response,50
trial,2023-05-02T17:47:29.563Z,64943,irregular,7.0,False,8.0,ISIC_1048077,ISIC_0010978,ISIC_1048077,ISIC_0010978,1118.8619998570066,0,response,50
trial,2023-05-02T17:47:32.244Z,64943,irregular,7.0,False,9.0,ISIC_0010486,ISIC_0014703,ISIC_0014703,ISIC_0010486,1166.0339999522548,1,response,50
trial,2023-05-02T17:47:35.085Z,64943,irregular,7.0,False,10.0,ISIC_8835545,ISIC_9291926,ISIC_9291926,ISIC_8835545,1324.0079999999143,1,response,50
trial,2023-05-02T17:47:38.923Z,64943,irregular,7.0,False,11.0,ISIC_6298228,ISIC_0024792,ISIC_6298228,ISIC_0024792,2328.780999857001,0,response,50
trial,2023-05-02T17:47:42.276Z,64943,irregular,7.0,False,12.0,ISIC_3304982,ISIC_3950753,ISIC_3950753,ISIC_3304982,1848.0009999522008,1,response,50
trial,2023-05-02T17:47:45.010Z,64943,irregular,7.0,False,13.0,ISIC_0027069,ISIC_1939413,ISIC_0027069,ISIC_1939413,1232.634999952279,0,response,50
trial,2023-05-02T17:47:47.858Z,64943,irregular,7.0,False,14.0,ISIC_7509837,ISIC_6208222,ISIC_6208222,ISIC_7509837,1330.3689999522176,1,response,50
trial,2023-05-02T17:47:50.946Z,64943,irregular,7.0,False,15.0,ISIC_0927854,ISIC_9119549,ISIC_9119549,ISIC_0927854,1585.049000047613,1,response,50
trial,2023-05-02T17:47:53.533Z,64943,irregular,7.0,False,16.0,ISIC_0012263,ISIC_2680640,ISIC_0012263,ISIC_2680640,1071.872999856947,0,response,50
trial,2023-05-02T17:47:56.203Z,64943,irregular,7.0,False,17.0,ISIC_0030219,ISIC_7223327,ISIC_7223327,ISIC_0030219,1159.1429998569656,1,response,50
trial,2023-05-02T17:47:58.850Z,64943,irregular,7.0,False,18.0,ISIC_7368239,ISIC_0056984,ISIC_0056984,ISIC_7368239,1138.980000047712,1,response,50
trial,2023-05-02T17:48:01.539Z,64943,irregular,7.0,False,19.0,ISIC_3868662,ISIC_4836699,ISIC_4836699,ISIC_3868662,1177.8859999999404,1,response,50
trial,2023-05-02T17:48:04.157Z,64943,irregular,7.0,False,20.0,ISIC_0058585,ISIC_5204796,ISIC_5204796,ISIC_0058585,1112.6599999999162,1,response,50
trial,2023-05-02T17:48:07.460Z,64943,irregular,7.0,False,21.0,ISIC_0055549,ISIC_5336548,ISIC_5336548,ISIC_0055549,1798.6039998568594,1,response,50
trial,2023-05-02T17:48:10.332Z,64943,irregular,7.0,False,22.0,ISIC_0010376,ISIC_0014114,ISIC_0010376,ISIC_0014114,1355.169999999925,0,response,50
trial,2023-05-02T17:48:13.875Z,64943,irregular,7.0,False,23.0,ISIC_0060321,ISIC_8353090,ISIC_0060321,ISIC_8353090,2030.5179998569656,0,response,50
trial,2023-05-02T17:48:16.476Z,64943,irregular,7.0,False,24.0,ISIC_4331481,ISIC_0065796,ISIC_4331481,ISIC_0065796,1098.3259998569265,0,response,50
trial,2023-05-02T17:48:19.179Z,64943,irregular,7.0,False,25.0,ISIC_8145348,ISIC_0009735,ISIC_8145348,ISIC_0009735,1202.030000000028,0,response,50
trial,2023-05-02T17:48:21.892Z,64943,irregular,7.0,False,26.0,ISIC_0024259,ISIC_0277705,ISIC_0024259,ISIC_0277705,1197.7719999523838,0,response,50
trial,2023-05-02T17:48:24.989Z,64943,irregular,7.0,False,27.0,ISIC_2245069,ISIC_0032975,ISIC_2245069,ISIC_0032975,1595.0800000000745,0,response,50
trial,2023-05-02T17:48:29.611Z,64943,irregular,7.0,False,28.0,ISIC_0063234,ISIC_3717983,ISIC_3717983,ISIC_0063234,3117.259999952279,1,response,50
trial,2023-05-02T17:48:32.355Z,64943,irregular,7.0,False,29.0,ISIC_0025602,ISIC_0009916,ISIC_0009916,ISIC_0025602,1228.1119999522343,1,response,50
trial,2023-05-02T17:48:35.837Z,64943,irregular,7.0,False,30.0,ISIC_0033377,ISIC_0072694,ISIC_0072694,ISIC_0033377,1976.0879999999888,1,response,50
trial,2023-05-02T17:48:40.363Z,64943,irregular,7.0,False,31.0,ISIC_1490986,ISIC_3979826,ISIC_3979826,ISIC_1490986,3018.901999857044,1,response,50
trial,2023-05-02T17:48:43.243Z,64943,irregular,7.0,False,32.0,ISIC_3666094,ISIC_0063745,ISIC_0063745,ISIC_3666094,1365.749999857042,1,response,50
trial,2023-05-02T17:48:48.163Z,64943,irregular,7.0,False,33.0,ISIC_3012778,ISIC_7670817,ISIC_3012778,ISIC_7670817,3402.9319999523004,0,response,50
trial,2023-05-02T17:48:50.925Z,64943,irregular,7.0,False,34.0,ISIC_0001140,ISIC_9786863,ISIC_9786863,ISIC_0001140,1247.152999856975,1,response,50
trial,2023-05-02T17:48:53.730Z,64943,irregular,7.0,False,35.0,ISIC_2027392,ISIC_2143002,ISIC_2143002,ISIC_2027392,1302.662999952212,1,response,50
trial,2023-05-02T17:48:57.186Z,64943,irregular,7.0,False,36.0,ISIC_0010618,ISIC_9207137,ISIC_0010618,ISIC_9207137,1942.0090000475761,0,response,50
trial,2023-05-02T17:49:00.274Z,64943,irregular,7.0,False,37.0,ISIC_0024891,ISIC_5771106,ISIC_5771106,ISIC_0024891,1580.246999952244,1,response,50
trial,2023-05-02T17:49:03.339Z,64943,irregular,7.0,False,38.0,ISIC_0028394,ISIC_0065283,ISIC_0028394,ISIC_0065283,1562.069999952335,0,response,50
trial,2023-05-02T17:49:06.011Z,64943,irregular,7.0,False,39.0,ISIC_9239632,ISIC_0034239,ISIC_9239632,ISIC_0034239,1167.125999856973,0,response,50
trial,2023-05-02T17:49:08.706Z,64943,irregular,7.0,False,40.0,ISIC_9568327,ISIC_4708642,ISIC_4708642,ISIC_9568327,1178.7000000476842,1,response,50
trial,2023-05-02T17:49:12.113Z,64943,irregular,7.0,False,41.0,ISIC_0071388,ISIC_9556334,ISIC_0071388,ISIC_9556334,1902.987999904668,0,response,50
trial,2023-05-02T17:49:15.825Z,64943,irregular,7.0,False,42.0,ISIC_0033007,ISIC_0031545,ISIC_0033007,ISIC_0031545,2198.657999952324,0,response,50
trial,2023-05-02T17:49:19.340Z,64943,irregular,7.0,False,43.0,ISIC_5879789,ISIC_2757370,ISIC_5879789,ISIC_2757370,2013.405999857001,0,response,50
trial,2023-05-02T17:49:22.099Z,64943,irregular,7.0,False,44.0,ISIC_5300774,ISIC_2521424,ISIC_2521424,ISIC_5300774,1255.411999952281,1,response,50
trial,2023-05-02T17:49:24.828Z,64943,irregular,7.0,False,45.0,ISIC_0029026,ISIC_9254433,ISIC_0029026,ISIC_9254433,1217.955999857048,0,response,50
trial,2023-05-02T17:49:27.427Z,64943,irregular,7.0,False,46.0,ISIC_9905633,ISIC_0010770,ISIC_0010770,ISIC_9905633,1083.631999952253,1,response,50
trial,2023-05-02T17:49:30.098Z,64943,irregular,7.0,False,47.0,ISIC_0013618,ISIC_6446779,ISIC_0013618,ISIC_6446779,1154.2359999523032,0,response,50
trial,2023-05-02T17:49:32.892Z,64943,irregular,7.0,False,48.0,ISIC_1763577,ISIC_0014181,ISIC_0014181,ISIC_1763577,1281.9520000000484,1,response,50
trial,2023-05-02T17:49:35.811Z,64943,irregular,7.0,False,49.0,ISIC_2436560,ISIC_4332846,ISIC_2436560,ISIC_4332846,1400.8639999523293,0,response,50
trial,2023-05-02T17:49:38.956Z,64943,irregular,7.0,False,50.0,ISIC_9207137,ISIC_0010299,ISIC_9207137,ISIC_0010299,1629.4139998569158,0,response,50
trial,2023-05-02T17:49:48.427Z,64943,irregular,8.0,False,1.0,ISIC_5357288,ISIC_6734679,ISIC_5357288,ISIC_6734679,1616.589999856893,0,response,50
trial,2023-05-02T17:49:50.946Z,64943,irregular,8.0,False,2.0,ISIC_0056440,ISIC_0016137,ISIC_0056440,ISIC_0016137,1002.7819999523927,0,response,50
trial,2023-05-02T17:49:53.585Z,64943,irregular,8.0,False,3.0,ISIC_0030235,ISIC_0030610,ISIC_0030235,ISIC_0030610,1125.2420000475831,0,response,50
trial,2023-05-02T17:49:56.257Z,64943,irregular,8.0,False,4.0,ISIC_8401332,ISIC_0066674,ISIC_0066674,ISIC_8401332,1164.1139999523293,1,response,50
trial,2023-05-02T17:49:59.116Z,64943,irregular,8.0,False,5.0,ISIC_9741917,ISIC_0067077,ISIC_9741917,ISIC_0067077,1356.153999856906,0,response,50
trial,2023-05-02T17:50:02.314Z,64943,irregular,8.0,False,6.0,ISIC_0030817,ISIC_0057988,ISIC_0057988,ISIC_0030817,1687.4020000477321,1,response,50
trial,2023-05-02T17:50:05.467Z,64943,irregular,8.0,False,7.0,ISIC_1050000,ISIC_5485674,ISIC_5485674,ISIC_1050000,1640.194999952335,1,response,50
trial,2023-05-02T17:50:09.155Z,64943,irregular,8.0,False,8.0,ISIC_0058149,ISIC_6653311,ISIC_6653311,ISIC_0058149,2178.320999952266,1,response,50
trial,2023-05-02T17:50:12.156Z,64943,irregular,8.0,False,9.0,ISIC_3471815,ISIC_2526170,ISIC_2526170,ISIC_3471815,1496.3349999999627,1,response,50
trial,2023-05-02T17:50:14.947Z,64943,irregular,8.0,False,10.0,ISIC_2893340,ISIC_3303825,ISIC_2893340,ISIC_3303825,1286.912999952212,0,response,50
trial,2023-05-02T17:50:17.745Z,64943,irregular,8.0,False,11.0,ISIC_1858237,ISIC_7455460,ISIC_7455460,ISIC_1858237,1285.4250000477768,1,response,50
trial,2023-05-02T17:50:20.860Z,64943,irregular,8.0,False,12.0,ISIC_0033365,ISIC_1166678,ISIC_0033365,ISIC_1166678,1600.3370000000577,0,response,50
trial,2023-05-02T17:50:23.995Z,64943,irregular,8.0,False,13.0,ISIC_0906465,ISIC_0010289,ISIC_0906465,ISIC_0010289,1617.9180000000638,0,response,50
trial,2023-05-02T17:50:27.889Z,64943,irregular,8.0,False,14.0,ISIC_0056692,ISIC_0071434,ISIC_0071434,ISIC_0056692,2379.4100000476474,1,response,50
trial,2023-05-02T17:50:30.673Z,64943,irregular,8.0,False,15.0,ISIC_8048668,ISIC_5607452,ISIC_8048668,ISIC_5607452,1280.2320000475738,0,response,50
trial,2023-05-02T17:50:33.457Z,64943,irregular,8.0,False,16.0,ISIC_2739449,ISIC_0011753,ISIC_0011753,ISIC_2739449,1281.01000004774,1,response,50
trial,2023-05-02T17:50:36.140Z,64943,irregular,8.0,False,17.0,ISIC_4229473,ISIC_0030519,ISIC_4229473,ISIC_0030519,1180.1769999999087,0,response,50
trial,2023-05-02T17:50:39.667Z,64943,irregular,8.0,False,18.0,ISIC_0010934,ISIC_0033168,ISIC_0010934,ISIC_0033168,2023.7509999522008,0,response,50
trial,2023-05-02T17:50:42.252Z,64943,irregular,8.0,False,19.0,ISIC_5910975,ISIC_8711854,ISIC_5910975,ISIC_8711854,1075.658999857027,0,response,50
trial,2023-05-02T17:50:45.235Z,64943,irregular,8.0,False,20.0,ISIC_0025128,ISIC_0001105,ISIC_0001105,ISIC_0025128,1474.9359999522567,1,response,50
trial,2023-05-02T17:50:47.852Z,64943,irregular,8.0,False,21.0,ISIC_0066564,ISIC_0010011,ISIC_0066564,ISIC_0010011,1108.9220000000205,0,response,50
trial,2023-05-02T17:50:51.178Z,64943,irregular,8.0,False,22.0,ISIC_0032872,ISIC_0010956,ISIC_0010956,ISIC_0032872,1818.7599998570518,1,response,50
trial,2023-05-02T17:50:54.179Z,64943,irregular,8.0,False,23.0,ISIC_0029513,ISIC_0000569,ISIC_0029513,ISIC_0000569,1485.9599999522325,0,response,50
trial,2023-05-02T17:50:57.404Z,64943,irregular,8.0,False,24.0,ISIC_8409024,ISIC_0013429,ISIC_0013429,ISIC_8409024,1710.9040000000969,1,response,50
trial,2023-05-02T17:51:00.801Z,64943,irregular,8.0,False,25.0,ISIC_0030957,ISIC_8073036,ISIC_0030957,ISIC_8073036,1891.566000047605,0,response,50
trial,2023-05-02T17:51:04.140Z,64943,irregular,8.0,False,26.0,ISIC_4259290,ISIC_1477990,ISIC_4259290,ISIC_1477990,1830.502000000095,0,response,50
trial,2023-05-02T17:51:06.810Z,64943,irregular,8.0,False,27.0,ISIC_2633745,ISIC_0026586,ISIC_0026586,ISIC_2633745,1167.3219998569693,1,response,50
trial,2023-05-02T17:51:09.850Z,64943,irregular,8.0,False,28.0,ISIC_8171432,ISIC_0013861,ISIC_0013861,ISIC_8171432,1524.1959999999963,1,response,50
trial,2023-05-02T17:51:12.650Z,64943,irregular,8.0,False,29.0,ISIC_0000153,ISIC_1550721,ISIC_0000153,ISIC_1550721,1290.9839999999385,0,response,50
trial,2023-05-02T17:51:15.627Z,64943,irregular,8.0,False,30.0,ISIC_0024244,ISIC_0069668,ISIC_0069668,ISIC_0024244,1467.1019998569973,1,response,50
trial,2023-05-02T17:51:18.435Z,64943,irregular,8.0,False,31.0,ISIC_1144024,ISIC_2844085,ISIC_1144024,ISIC_2844085,1291.8879998568445,0,response,50
trial,2023-05-02T17:51:22.092Z,64943,irregular,8.0,False,32.0,ISIC_0057858,ISIC_0014092,ISIC_0014092,ISIC_0057858,2148.999999857042,1,response,50
trial,2023-05-02T17:51:27.457Z,64943,irregular,8.0,False,33.0,ISIC_2394181,ISIC_0871853,ISIC_2394181,ISIC_0871853,3847.780000047758,0,response,50
trial,2023-05-02T17:51:30.492Z,64943,irregular,8.0,False,34.0,ISIC_4130478,ISIC_0063715,ISIC_4130478,ISIC_0063715,1532.3899999998976,0,response,50
trial,2023-05-02T17:51:33.249Z,64943,irregular,8.0,False,35.0,ISIC_4472903,ISIC_4307205,ISIC_4307205,ISIC_4472903,1239.8119999524206,1,response,50
trial,2023-05-02T17:51:36.028Z,64943,irregular,8.0,False,36.0,ISIC_2384274,ISIC_0026344,ISIC_2384274,ISIC_0026344,1268.5219998569228,0,response,50
trial,2023-05-02T17:51:39.249Z,64943,irregular,8.0,False,37.0,ISIC_9407667,ISIC_1399572,ISIC_1399572,ISIC_9407667,1706.2999999523163,1,response,50
trial,2023-05-02T17:51:42.833Z,64943,irregular,8.0,False,38.0,ISIC_4723378,ISIC_0029078,ISIC_0029078,ISIC_4723378,2073.761999952374,1,response,50
trial,2023-05-02T17:51:45.740Z,64943,irregular,8.0,False,39.0,ISIC_0067054,ISIC_0067667,ISIC_0067667,ISIC_0067054,1397.1719998570625,1,response,50
trial,2023-05-02T17:51:51.098Z,64943,irregular,8.0,False,40.0,ISIC_6370748,ISIC_5877410,ISIC_5877410,ISIC_6370748,3855.5100000000093,1,response,50
trial,2023-05-02T17:51:54.074Z,64943,irregular,8.0,False,41.0,ISIC_6373689,ISIC_9351418,ISIC_9351418,ISIC_6373689,1464.9579998569097,1,response,50
trial,2023-05-02T17:51:57.665Z,64943,irregular,8.0,False,42.0,ISIC_0029374,ISIC_0024624,ISIC_0024624,ISIC_0029374,2089.210000047693,1,response,50
trial,2023-05-02T17:52:01.292Z,64943,irregular,8.0,False,43.0,ISIC_0063692,ISIC_0069791,ISIC_0069791,ISIC_0063692,2115.752000000095,1,response,50
trial,2023-05-02T17:52:04.474Z,64943,irregular,8.0,False,44.0,ISIC_0000349,ISIC_0046222,ISIC_0000349,ISIC_0046222,1665.064000000013,0,response,50
trial,2023-05-02T17:52:07.194Z,64943,irregular,8.0,False,45.0,ISIC_9228729,ISIC_0066094,ISIC_9228729,ISIC_0066094,1218.4239998569246,0,response,50
trial,2023-05-02T17:52:10.017Z,64943,irregular,8.0,False,46.0,ISIC_0046458,ISIC_0032709,ISIC_0032709,ISIC_0046458,1307.7099999522325,1,response,50
trial,2023-05-02T17:52:12.811Z,64943,irregular,8.0,False,47.0,ISIC_1166740,ISIC_0064141,ISIC_0064141,ISIC_1166740,1285.8559999999125,1,response,50
trial,2023-05-02T17:52:17.906Z,64943,irregular,8.0,False,48.0,ISIC_0268187,ISIC_0070217,ISIC_0268187,ISIC_0070217,3580.767999952426,0,response,50
trial,2023-05-02T17:52:20.604Z,64943,irregular,8.0,False,49.0,ISIC_0061077,ISIC_3764173,ISIC_3764173,ISIC_0061077,1194.3509998568334,1,response,50
trial,2023-05-02T17:52:23.546Z,64943,irregular,8.0,False,50.0,ISIC_0010414,ISIC_0014336,ISIC_0010414,ISIC_0014336,1437.058999999892,0,response,50
trial,2023-05-01T22:00:01.174Z,65562,irregular,1.0,False,1.0,ISIC_0025970,ISIC_6520237,ISIC_0025970,ISIC_6520237,1451.9289999999964,0,response,51
trial,2023-05-01T22:00:05.219Z,65562,irregular,1.0,False,2.0,ISIC_0024513,ISIC_0014428,ISIC_0014428,ISIC_0024513,2529.263000005958,1,response,51
trial,2023-05-01T22:00:09.017Z,65562,irregular,1.0,False,3.0,ISIC_0033369,ISIC_7466175,ISIC_0033369,ISIC_7466175,2293.202000005957,0,response,51
trial,2023-05-01T22:00:12.477Z,65562,irregular,1.0,False,4.0,ISIC_4955457,ISIC_5840341,ISIC_5840341,ISIC_4955457,1951.9890000119194,1,response,51
trial,2023-05-01T22:00:15.580Z,65562,irregular,1.0,False,5.0,ISIC_0024894,ISIC_9337570,ISIC_0024894,ISIC_9337570,1587.2350000119186,0,response,51
trial,2023-05-01T22:00:19.741Z,65562,irregular,1.0,False,6.0,ISIC_5536710,ISIC_8773962,ISIC_5536710,ISIC_8773962,2647.4820000000036,0,response,51
