sender,sender_type,sender_id,timestamp,meta,blockNo,c1,c2,condition,correct,correctResponse,duration,ended_on,f1,f1_high,f1_low,f2,f2_high,f2_low,feature_level1,feature_level2,img_left,img_reveal,img_right,n_target_images,practice,response,response_action,selection_duration,staircase,time_commit,time_end,time_render,time_run,time_show,time_switch,total_blocks,total_trials,trialNo,url,age,gender
break,html.Screen,9_79_1,2023-11-13T15:42:47.725Z,,,,,,,,NaN,,,,,,,,high,low,,,,,FALSE,,,,FALSE,2605018.7,2605018.4,,2605018,,2604928.53,4,800,,,,
break_continue,html.Screen,9_79_2,2023-11-13T15:42:47.726Z,,,,,,,,NaN,,,,,,,,high,low,,,,,FALSE,,,,FALSE,2605019.5,2605019.2,,2605019,,2604928.53,4,800,,,,
sequence,flow.Sequence,9_79,2023-11-13T15:42:47.726Z,,,,,,,,5261.522,completion,,,,,,,high,low,,,,,FALSE,,,,FALSE,2605019.8,2605019.2,2599741.043,2599853.9,2599757.678,2604928.53,4,800,,,,
trial,html.Screen,9_80_0,2023-11-13T15:42:53.869Z,,1,,-0.059759259,,TRUE,hl,6234.07,response,0.508791105,0.488420763,-0.470595905,-0.370227676,0.389713769,-0.447990908,high,low,ISIC_0071367.JPG,8,ISIC_7888517.JPG,294,FALSE,hl,keypress(j),0,FALSE,2611163,2611162.6,2604911.768,2605020,2604928.53,2611083.936,4,800,81,,,
break,html.Screen,9_80_1,2023-11-13T15:42:53.871Z,,,,,,,,NaN,,,,,,,,high,low,,,,,FALSE,,,,FALSE,2611164.8,2611164.2,,2611163.4,,2611083.936,4,800,,,,
break_continue,html.Screen,9_80_2,2023-11-13T15:42:53.872Z,,,,,,,,NaN,,,,,,,,high,low,,,,,FALSE,,,,FALSE,2611165.9,2611165.6,,2611165.2,,2611083.936,4,800,,,,
sequence,flow.Sequence,9_80,2023-11-13T15:42:53.872Z,,,,,,,,6237.07,completion,,,,,,,high,low,,,,,FALSE,,,,FALSE,2611166,2611165.6,2604911.768,2605019.9,2604928.53,2611083.936,4,800,,,,
trial,html.Screen,9_81_0,2023-11-13T15:43:02.878Z,,1,-0.046590867,-0.038645394,,,,9024.139,timeout,0.534804387,0.488420763,-0.470595905,-0.505841705,0.389713769,-0.447990908,high,low,ISIC_1698119.JPG,9,ISIC_0015245.JPG,294,FALSE,,,0,FALSE,2620171.9,2620171.5,2611066.884,2611166,2611083.936,2620108.075,4,800,82,,,
break,html.Screen,9_81_1,2023-11-13T15:43:02.879Z,,,,,,,,NaN,,,,,,,,high,low,,,,,FALSE,,,,FALSE,2620173.1,2620172.8,,2620172.3,,2620108.075,4,800,,,,
break_continue,html.Screen,9_81_2,2023-11-13T15:43:02.880Z,,,,,,,,NaN,,,,,,,,high,low,,,,,FALSE,,,,FALSE,2620174,2620173.6,,2620173.3,,2620108.075,4,800,,,,
sequence,flow.Sequence,9_81,2023-11-13T15:43:02.880Z,,,,,,,,9089.664,completion,,,,,,,high,low,,,,,FALSE,,,,FALSE,2620174.3,2620173.6,2611066.884,2611166,2611083.936,2620108.075,4,800,,,,
trial,html.Screen,9_82_0,2023-11-13T15:43:10.797Z,,1,-0.039571353,0.053916918,,FALSE,lh,7982.025,response,-0.566932257,0.488420763,-0.470595905,0.54863807,0.389713769,-0.447990908,low,high,ISIC_1076091.JPG,9,ISIC_7994337.JPG,334,FALSE,ll,keypress(f),0,FALSE,2628090.4,2628090.1,2620091.161,2620174.6,2620108.075,2627997.669,4,800,83,,,
break,html.Screen,9_82_1,2023-11-13T15:43:10.798Z,,,,,,,,NaN,,,,,,,,low,high,,,,,FALSE,,,,FALSE,2628091.7,2628091.5,,2628090.8,,2627997.669,4,800,,,,
break_continue,html.Screen,9_82_2,2023-11-13T15:43:10.799Z,,,,,,,,NaN,,,,,,,,low,high,,,,,FALSE,,,,FALSE,2628092.6,2628092.3,,2628092,,2627997.669,4,800,,,,
sequence,flow.Sequence,9_82,2023-11-13T15:43:10.799Z,,,,,,,,7984.225,completion,,,,,,,low,high,,,,,FALSE,,,,FALSE,2628093,2628092.3,2620091.161,2620174.4,2620108.075,2627997.669,4,800,,,,
trial,html.Screen,9_83_0,2023-11-13T15:43:14.269Z,,1,0.001048711,0.049674386,,FALSE,hh,3564.431,response,0.647086656,0.488420763,-0.470595905,0.334278975,0.389713769,-0.447990908,high,high,ISIC_9312264.JPG,9,ISIC_9219692.JPG,381,FALSE,hl,keypress(j),0,FALSE,2631562.5,2631562.1,2627981.065,2628093.2,2627997.669,2631484.144,4,800,84,,,
break,html.Screen,9_83_1,2023-11-13T15:43:14.270Z,,,,,,,,NaN,,,,,,,,high,high,,,,,FALSE,,,,FALSE,2631563.9,2631563.5,,2631562.9,,2631484.144,4,800,,,,
break_continue,html.Screen,9_83_2,2023-11-13T15:43:14.271Z,,,,,,,,NaN,,,,,,,,high,high,,,,,FALSE,,,,FALSE,2631564.9,2631564.5,,2631564.2,,2631484.144,4,800,,,,
sequence,flow.Sequence,9_83,2023-11-13T15:43:14.271Z,,,,,,,,3566.831,completion,,,,,,,high,high,,,,,FALSE,,,,FALSE,2631565.1,2631564.5,2627981.065,2628093.1,2627997.669,2631484.144,4,800,,,,
trial,html.Screen,9_84_0,2023-11-13T15:43:21.773Z,,1,-0.052390235,-0.019361072,,FALSE,hh,7582.356,response,0.513769224,0.488420763,-0.470595905,0.434702176,0.389713769,-0.447990908,high,high,ISIC_4066726.JPG,9,ISIC_0066430.JPG,381,FALSE,lh,keypress(e),0,FALSE,2639067,2639066.5,2631467.088,2631565.4,2631484.144,2638973.446,4,800,85,,,
break,html.Screen,9_84_1,2023-11-13T15:43:21.775Z,,,,,,,,NaN,,,,,,,,high,high,,,,,FALSE,,,,FALSE,2639068.4,2639068.1,,2639067.4,,2638973.446,4,800,,,,
break_continue,html.Screen,9_84_2,2023-11-13T15:43:21.776Z,,,,,,,,NaN,,,,,,,,high,high,,,,,FALSE,,,,FALSE,2639069.4,2639069,,2639068.7,,2638973.446,4,800,,,,
sequence,flow.Sequence,9_84,2023-11-13T15:43:21.776Z,,,,,,,,7584.856,completion,,,,,,,high,high,,,,,FALSE,,,,FALSE,2639069.8,2639069,2631467.088,2631565.4,2631484.144,2638973.446,4,800,,,,
trial,html.Screen,9_85_0,2023-11-13T15:43:29.453Z,,1,0.053611591,-0.056557542,,FALSE,lh,7772.954,response,-0.595306992,0.488420763,-0.470595905,0.448061965,0.389713769,-0.447990908,low,high,ISIC_0046983.JPG,9,ISIC_0012706.JPG,334,FALSE,hh,keypress(i),0,FALSE,2646746.9,2646746.4,2638956.999,2639070,2638973.446,2646663.001,4,800,86,,,
break,html.Screen,9_85_1,2023-11-13T15:43:29.455Z,,,,,,,,NaN,,,,,,,,low,high,,,,,FALSE,,,,FALSE,2646748.4,2646747.9,,2646747.3,,2646663.001,4,800,,,,
break_continue,html.Screen,9_85_2,2023-11-13T15:43:29.455Z,,,,,,,,NaN,,,,,,,,low,high,,,,,FALSE,,,,FALSE,2646748.8,2646748.8,,2646748.7,,2646663.001,4,800,,,,
sequence,flow.Sequence,9_85,2023-11-13T15:43:29.455Z,,,,,,,,7775.354,completion,,,,,,,low,high,,,,,FALSE,,,,FALSE,2646749,2646748.8,2638956.999,2639069.9,2638973.446,2646663.001,4,800,,,,
trial,html.Screen,9_86_0,2023-11-13T15:43:37.197Z,,1,0.06466149,-0.03726992,,TRUE,hh,7827.299,response,0.329370447,0.488420763,-0.470595905,0.558959418,0.389713769,-0.447990908,high,high,ISIC_1175170.JPG,9,ISIC_0033981.JPG,381,FALSE,hh,keypress(i),0,FALSE,2654490.8,2654490.3,2646646.535,2646749,2646663.001,2654402.785,4,800,87,,,
break,html.Screen,9_86_1,2023-11-13T15:43:37.198Z,,,,,,,,NaN,,,,,,,,high,high,,,,,FALSE,,,,FALSE,2654492.3,2654491.8,,2654491.2,,2654402.785,4,800,,,,
break_continue,html.Screen,9_86_2,2023-11-13T15:43:37.199Z,,,,,,,,NaN,,,,,,,,high,high,,,,,FALSE,,,,FALSE,2654493.3,2654492.8,,2654492.5,,2654402.785,4,800,,,,
sequence,flow.Sequence,9_86,2023-11-13T15:43:37.200Z,,,,,,,,7829.799,completion,,,,,,,high,high,,,,,FALSE,,,,FALSE,2654493.6,2654492.8,2646646.535,2646749,2646663.001,2654402.785,4,800,,,,
trial,html.Screen,9_87_0,2023-11-13T15:43:46.196Z,,1,0.03147527,0.070269713,,,,9024.127,timeout,0.552595746,0.488420763,-0.470595905,0.404888027,0.389713769,-0.447990908,high,high,ISIC_0033881.JPG,8,ISIC_0055253.JPG,381,FALSE,,,0,FALSE,2663490.1,2663489.9,2654386.265,2654493.8,2654402.785,2663426.912,4,800,88,,,
break,html.Screen,9_87_1,2023-11-13T15:43:46.197Z,,,,,,,,NaN,,,,,,,,high,high,,,,,FALSE,,,,FALSE,2663490.8,2663490.7,,2663490.4,,2663426.912,4,800,,,,
break_continue,html.Screen,9_87_2,2023-11-13T15:43:46.198Z,,,,,,,,NaN,,,,,,,,high,high,,,,,FALSE,,,,FALSE,2663491.3,2663491.1,,2663491,,2663426.912,4,800,,,,
sequence,flow.Sequence,9_87,2023-11-13T15:43:46.198Z,,,,,,,,9088.315,completion,,,,,,,high,high,,,,,FALSE,,,,FALSE,2663491.4,2663491.1,2654386.265,2654493.7,2654402.785,2663426.912,4,800,,,,
trial,html.Screen,9_88_0,2023-11-13T15:43:55.221Z,,1,-0.054910357,-0.012736472,,,,9024.279,timeout,0.566711942,0.488420763,-0.470595905,0.515337089,0.389713769,-0.447990908,high,high,ISIC_0054705.JPG,8,ISIC_8007849.JPG,381,FALSE,,,0,FALSE,2672514.7,2672514.6,2663410.381,2663491.5,2663426.912,2672451.191,4,800,89,,,
break,html.Screen,9_88_1,2023-11-13T15:43:55.221Z,,,,,,,,NaN,,,,,,,,high,high,,,,,FALSE,,,,FALSE,2672515,2672515,,2672514.8,,2672451.191,4,800,,,,
break_continue,html.Screen,9_88_2,2023-11-13T15:43:55.221Z,,,,,,,,NaN,,,,,,,,high,high,,,,,FALSE,,,,FALSE,2672515.3,2672515.2,,2672515.1,,2672451.191,4,800,,,,
sequence,flow.Sequence,9_88,2023-11-13T15:43:55.221Z,,,,,,,,9088.288,completion,,,,,,,high,high,,,,,FALSE,,,,FALSE,2672515.3,2672515.2,2663410.381,2663491.5,2663426.912,2672451.191,4,800,,,,
trial,html.Screen,9_89_0,2023-11-13T15:44:03.437Z,,1,-0.046590867,-0.038645394,,FALSE,hl,8279.309,response,0.656207045,0.488420763,-0.470595905,-0.578327411,0.389713769,-0.447990908,high,low,ISIC_1698119.JPG,9,ISIC_0015166.JPG,294,FALSE,lh,keypress(e),0,FALSE,2680731,2680730.5,2672434.665,2672515.4,2672451.191,2680641.24,4,800,90,,,
break,html.Screen,9_89_1,2023-11-13T15:44:03.439Z,,,,,,,,NaN,,,,,,,,high,low,,,,,FALSE,,,,FALSE,2680732.4,2680732,,2680731.4,,2680641.24,4,800,,,,
break_continue,html.Screen,9_89_2,2023-11-13T15:44:03.440Z,,,,,,,,NaN,,,,,,,,high,low,,,,,FALSE,,,,FALSE,2680733.5,2680733.1,,2680732.8,,2680641.24,4,800,,,,
sequence,flow.Sequence,9_89,2023-11-13T15:44:03.440Z,,,,,,,,8281.909,completion,,,,,,,high,low,,,,,FALSE,,,,FALSE,2680733.8,2680733.1,2672434.665,2672515.4,2672451.191,2680641.24,4,800,,,,
trial,html.Screen,9_90_0,2023-11-13T15:44:12.435Z,,1,-0.0185002,0.005791476,,,,9024.117,timeout,-0.428425935,0.488420763,-0.470595905,0.564514005,0.389713769,-0.447990908,low,high,ISIC_0058723.JPG,8,ISIC_6299036.JPG,334,FALSE,,,0,FALSE,2689729.1,2689728.7,2680624.566,2680734.1,2680641.24,2689665.357,4,800,91,,,
break,html.Screen,9_90_1,2023-11-13T15:44:12.436Z,,,,,,,,NaN,,,,,,,,low,high,,,,,FALSE,,,,FALSE,2689730.1,2689729.8,,2689729.4,,2689665.357,4,800,,,,
break_continue,html.Screen,9_90_2,2023-11-13T15:44:12.437Z,,,,,,,,NaN,,,,,,,,low,high,,,,,FALSE,,,,FALSE,2689730.7,2689730.5,,2689730.2,,2689665.357,4,800,,,,
sequence,flow.Sequence,9_90,2023-11-13T15:44:12.437Z,,,,,,,,9089.26,completion,,,,,,,low,high,,,,,FALSE,,,,FALSE,2689730.9,2689730.5,2680624.566,2680734,2680641.24,2689665.357,4,800,,,,
trial,html.Screen,9_91_0,2023-11-13T15:44:18.221Z,,1,0.048276803,-0.074476786,,FALSE,hl,5849.343,response,0.463452291,0.488420763,-0.470595905,-0.645533099,0.389713769,-0.447990908,high,low,ISIC_0011482.JPG,9,ISIC_0032716.JPG,294,FALSE,hh,keypress(i),0,FALSE,2695515.2,2695514.7,2689648.698,2689731.1,2689665.357,2695436.787,4,800,92,,,
break,html.Screen,9_91_1,2023-11-13T15:44:18.223Z,,,,,,,,NaN,,,,,,,,high,low,,,,,FALSE,,,,FALSE,2695516.9,2695516.3,,2695515.7,,2695436.787,4,800,,,,
break_continue,html.Screen,9_91_2,2023-11-13T15:44:18.224Z,,,,,,,,NaN,,,,,,,,high,low,,,,,FALSE,,,,FALSE,2695517.9,2695517.5,,2695517.1,,2695436.787,4,800,,,,
sequence,flow.Sequence,9_91,2023-11-13T15:44:18.224Z,,,,,,,,5852.143,completion,,,,,,,high,low,,,,,FALSE,,,,FALSE,2695518.3,2695517.5,2689648.698,2689731.1,2689665.357,2695436.787,4,800,,,,
trial,html.Screen,9_92_0,2023-11-13T15:44:22.941Z,,1,0.063800094,0.065878517,,FALSE,ll,4797.413,response,-0.6019888,0.488420763,-0.470595905,-0.574800727,0.389713769,-0.447990908,low,low,ISIC_0626501.JPG,9,ISIC_0360988.JPG,470,FALSE,hl,keypress(j),0,FALSE,2700234.5,2700234.2,2695420.251,2695518.6,2695436.787,2700140.711,4,800,93,,,
break,html.Screen,9_92_1,2023-11-13T15:44:22.942Z,,,,,,,,NaN,,,,,,,,low,low,,,,,FALSE,,,,FALSE,2700236,2700235.6,,2700235,,2700140.711,4,800,,,,
break_continue,html.Screen,9_92_2,2023-11-13T15:44:22.943Z,,,,,,,,NaN,,,,,,,,low,low,,,,,FALSE,,,,FALSE,2700237,2700236.6,,2700236.2,,2700140.711,4,800,,,,
sequence,flow.Sequence,9_92,2023-11-13T15:44:22.943Z,,,,,,,,4799.813,completion,,,,,,,low,low,,,,,FALSE,,,,FALSE,2700237.4,2700236.6,2695420.251,2695518.5,2695436.787,2700140.711,4,800,,,,
trial,html.Screen,9_93_0,2023-11-13T15:44:31.935Z,,1,0.073617867,-0.0029979,,,,9024.381,timeout,0.487828959,0.488420763,-0.470595905,-0.307583284,0.389713769,-0.447990908,high,low,ISIC_9745038.JPG,9,ISIC_3717983.JPG,294,FALSE,,,0,FALSE,2709228.9,2709228.4,2700124.249,2700237.4,2700140.711,2709165.092,4,800,94,,,
break,html.Screen,9_93_1,2023-11-13T15:44:31.936Z,,,,,,,,NaN,,,,,,,,high,low,,,,,FALSE,,,,FALSE,2709230.2,2709229.9,,2709229.3,,2709165.092,4,800,,,,
break_continue,html.Screen,9_93_2,2023-11-13T15:44:31.937Z,,,,,,,,NaN,,,,,,,,high,low,,,,,FALSE,,,,FALSE,2709231.1,2709230.7,,2709230.4,,2709165.092,4,800,,,,
sequence,flow.Sequence,9_93,2023-11-13T15:44:31.938Z,,,,,,,,9089.989,completion,,,,,,,high,low,,,,,FALSE,,,,FALSE,2709231.6,2709230.7,2700124.249,2700237.4,2700140.711,2709165.092,4,800,,,,
trial,html.Screen,9_94_0,2023-11-13T15:44:38.765Z,,1,0.013891148,0.070074597,,FALSE,lh,6893.508,response,-0.666919713,0.488420763,-0.470595905,0.310316954,0.389713769,-0.447990908,low,high,ISIC_0054663.JPG,5,ISIC_0485529.JPG,334,FALSE,hl,keypress(j),0,FALSE,2716059,2716058.6,2709148.221,2709231.9,2709165.092,2715970.408,4,800,95,,,
break,html.Screen,9_94_1,2023-11-13T15:44:38.766Z,,,,,,,,NaN,,,,,,,,low,high,,,,,FALSE,,,,FALSE,2716060.3,2716059.9,,2716059.4,,2715970.408,4,800,,,,
break_continue,html.Screen,9_94_2,2023-11-13T15:44:38.767Z,,,,,,,,NaN,,,,,,,,low,high,,,,,FALSE,,,,FALSE,2716061.2,2716060.8,,2716060.5,,2715970.408,4,800,,,,
sequence,flow.Sequence,9_94,2023-11-13T15:44:38.768Z,,,,,,,,6895.708,completion,,,,,,,low,high,,,,,FALSE,,,,FALSE,2716061.5,2716060.8,2709148.221,2709231.8,2709165.092,2715970.408,4,800,,,,
trial,html.Screen,9_95_0,2023-11-13T15:44:42.893Z,,1,0.008469042,0.045873801,,FALSE,hl,4216.092,response,0.574091438,0.488420763,-0.470595905,-0.523789992,0.389713769,-0.447990908,high,low,ISIC_4026019.JPG,10,ISIC_0029571.JPG,294,FALSE,hh,keypress(i),0,FALSE,2720186.9,2720186.5,2715953.854,2716061.7,2715970.408,2720107.448,4,800,96,,,
break,html.Screen,9_95_1,2023-11-13T15:44:42.895Z,,,,,,,,NaN,,,,,,,,high,low,,,,,FALSE,,,,FALSE,2720188.5,2720188,,2720187.3,,2720107.448,4,800,,,,
break_continue,html.Screen,9_95_2,2023-11-13T15:44:42.896Z,,,,,,,,NaN,,,,,,,,high,low,,,,,FALSE,,,,FALSE,2720189.6,2720189.1,,2720188.8,,2720107.448,4,800,,,,
sequence,flow.Sequence,9_95,2023-11-13T15:44:42.896Z,,,,,,,,4218.692,completion,,,,,,,high,low,,,,,FALSE,,,,FALSE,2720189.9,2720189.1,2715953.854,2716061.7,2715970.408,2720107.448,4,800,,,,
trial,html.Screen,9_96_0,2023-11-13T15:44:46.029Z,,1,0.010287156,0.045028243,,FALSE,ll,3214.652,response,-0.389129641,0.488420763,-0.470595905,-0.551081456,0.389713769,-0.447990908,low,low,ISIC_1805163.JPG,8,ISIC_0033427.JPG,470,FALSE,lh,keypress(e),0,FALSE,2723322.6,2723322.1,2720090.731,2720190.2,2720107.448,2723243.371,4,800,97,,,
break,html.Screen,9_96_1,2023-11-13T15:44:46.030Z,,,,,,,,NaN,,,,,,,,low,low,,,,,FALSE,,,,FALSE,2723324,2723323.6,,2723323,,2723243.371,4,800,,,,
break_continue,html.Screen,9_96_2,2023-11-13T15:44:46.031Z,,,,,,,,NaN,,,,,,,,low,low,,,,,FALSE,,,,FALSE,2723325.1,2723324.6,,2723324.2,,2723243.371,4,800,,,,
sequence,flow.Sequence,9_96,2023-11-13T15:44:46.031Z,,,,,,,,3217.152,completion,,,,,,,low,low,,,,,FALSE,,,,FALSE,2723325.3,2723324.6,2720090.731,2720190.1,2720107.448,2723243.371,4,800,,,,
trial,html.Screen,9_97_0,2023-11-13T15:44:50.778Z,,1,0.040474773,-0.00011068,,FALSE,lh,4828.229,response,-0.334044356,0.488420763,-0.470595905,0.399571788,0.389713769,-0.447990908,low,high,ISIC_5706192.JPG,8,ISIC_9540825.JPG,334,FALSE,hl,keypress(j),0,FALSE,2728071.7,2728071.6,2723226.62,2723325.5,2723243.371,2727980.21,4,800,98,,,
break,html.Screen,9_97_1,2023-11-13T15:44:50.778Z,,,,,,,,NaN,,,,,,,,low,high,,,,,FALSE,,,,FALSE,2728072,2728072,,2728071.8,,2727980.21,4,800,,,,
break_continue,html.Screen,9_97_2,2023-11-13T15:44:50.778Z,,,,,,,,NaN,,,,,,,,low,high,,,,,FALSE,,,,FALSE,2728072.1,2728072,,2728072,,2727980.21,4,800,,,,
sequence,flow.Sequence,9_97,2023-11-13T15:44:50.778Z,,,,,,,,4828.629,completion,,,,,,,low,high,,,,,FALSE,,,,FALSE,2728072.1,2728072,2723226.62,2723325.5,2723243.371,2727980.21,4,800,,,,
trial,html.Screen,9_98_0,2023-11-13T15:44:54.653Z,,1,0.001048711,0.049674386,,FALSE,ll,3966.19,response,-0.536074167,0.488420763,-0.470595905,-0.285249957,0.389713769,-0.447990908,low,low,ISIC_9312264.JPG,9,ISIC_7543736.JPG,470,FALSE,lh,keypress(e),0,FALSE,2731946.8,2731946.4,2727963.945,2728072.2,2727980.21,2731867.241,4,800,99,,,
break,html.Screen,9_98_1,2023-11-13T15:44:54.654Z,,,,,,,,NaN,,,,,,,,low,low,,,,,FALSE,,,,FALSE,2731948.2,2731947.9,,2731947.2,,2731867.241,4,800,,,,
break_continue,html.Screen,9_98_2,2023-11-13T15:44:54.655Z,,,,,,,,NaN,,,,,,,,low,low,,,,,FALSE,,,,FALSE,2731949.2,2731948.8,,2731948.5,,2731867.241,4,800,,,,
sequence,flow.Sequence,9_98,2023-11-13T15:44:54.656Z,,,,,,,,3968.59,completion,,,,,,,low,low,,,,,FALSE,,,,FALSE,2731949.5,2731948.8,2727963.945,2728072.2,2727980.21,2731867.241,4,800,,,,
trial,html.Screen,9_99_0,2023-11-13T15:44:58.828Z,,1,-0.016267092,-0.036598136,,TRUE,ll,4254.559,response,-0.418409284,0.488420763,-0.470595905,-0.337427614,0.389713769,-0.447990908,low,low,ISIC_0982855.JPG,9,ISIC_3009493.JPG,470,FALSE,ll,keypress(f),0,FALSE,2736122.3,2736121.8,2731850.433,2731949.8,2731867.241,2736036.978,4,800,100,,,
break,html.Screen,9_99_1,2023-11-13T15:44:58.830Z,,,,,,,,NaN,,,,,,,,low,low,,,,,FALSE,,,,FALSE,2736123.4,2736123.2,,2736122.6,,2736036.978,4,800,,,,
break_continue,html.Screen,9_99_2,2023-11-13T15:44:58.830Z,,,,,,,,NaN,,,,,,,,low,low,,,,,FALSE,,,,FALSE,2736124.1,2736123.9,,2736123.6,,2736036.978,4,800,,,,
sequence,flow.Sequence,9_99,2023-11-13T15:44:58.830Z,,,,,,,,4256.659,completion,,,,,,,low,low,,,,,FALSE,,,,FALSE,2736124.4,2736123.9,2731850.433,2731949.7,2731867.241,2736036.978,4,800,,,,
trial,html.Screen,9_100_0,2023-11-13T15:45:07.831Z,,1,0.005690837,-0.032777262,,,,9024.341,timeout,-0.414898727,0.488420763,-0.470595905,0.277287216,0.389713769,-0.447990908,low,high,ISIC_7897925.JPG,8,ISIC_1194944.JPG,334,FALSE,,,0,FALSE,2745125.1,2745124.6,2736020.528,2736124.4,2736036.978,2745061.319,4,800,101,,,
break,html.Screen,9_100_1,2023-11-13T15:45:07.833Z,,,,,,,,NaN,,,,,,,,low,high,,,,,FALSE,,,,FALSE,2745126.6,2745126.2,,2745125.5,,2745061.319,4,800,,,,
break_continue,html.Screen,9_100_2,2023-11-13T15:45:07.834Z,,,,,,,,NaN,,,,,,,,low,high,,,,,FALSE,,,,FALSE,2745127.6,2745127.2,,2745126.8,,2745061.319,4,800,,,,
sequence,flow.Sequence,9_100,2023-11-13T15:45:07.834Z,,,,,,,,9090.222,completion,,,,,,,low,high,,,,,FALSE,,,,FALSE,2745128,2745127.2,2736020.528,2736124.4,2736036.978,2745061.319,4,800,,,,
trial,html.Screen,9_101_0,2023-11-13T15:45:13.898Z,,1,0.027910815,0.006093407,,FALSE,ll,6130.681,response,-0.529747387,0.488420763,-0.470595905,-0.371169536,0.389713769,-0.447990908,low,low,ISIC_0032604.JPG,8,ISIC_0027941.JPG,470,FALSE,hh,keypress(i),0,FALSE,2751192.1,2751192,2745044.723,2745128.2,2745061.319,2751099.373,4,800,102,,,
break,html.Screen,9_101_1,2023-11-13T15:45:13.899Z,,,,,,,,NaN,,,,,,,,low,low,,,,,FALSE,,,,FALSE,2751192.3,2751192.3,,2751192.2,,2751099.373,4,800,,,,
break_continue,html.Screen,9_101_2,2023-11-13T15:45:13.899Z,,,,,,,,NaN,,,,,,,,low,low,,,,,FALSE,,,,FALSE,2751192.5,2751192.4,,2751192.4,,2751099.373,4,800,,,,
sequence,flow.Sequence,9_101,2023-11-13T15:45:13.899Z,,,,,,,,6131.081,completion,,,,,,,low,low,,,,,FALSE,,,,FALSE,2751192.6,2751192.4,2745044.723,2745128.1,2745061.319,2751099.373,4,800,,,,
trial,html.Screen,9_102_0,2023-11-13T15:45:20.652Z,,1,-0.037161481,0.016684989,,FALSE,lh,6846.027,response,-0.595306992,0.488420763,-0.470595905,0.448061965,0.389713769,-0.447990908,low,high,ISIC_6231450.JPG,9,ISIC_0012706.JPG,334,FALSE,hh,keypress(i),0,FALSE,2757945.8,2757945.4,2751082.937,2751192.6,2751099.373,2757855.025,4,800,103,,,
break,html.Screen,9_102_1,2023-11-13T15:45:20.653Z,,,,,,,,NaN,,,,,,,,low,high,,,,,FALSE,,,,FALSE,2757946.9,2757946.6,,2757946.1,,2757855.025,4,800,,,,
break_continue,html.Screen,9_102_2,2023-11-13T15:45:20.654Z,,,,,,,,NaN,,,,,,,,low,high,,,,,FALSE,,,,FALSE,2757947.7,2757947.4,,2757947.1,,2757855.025,4,800,,,,
sequence,flow.Sequence,9_102,2023-11-13T15:45:20.654Z,,,,,,,,6848.027,completion,,,,,,,low,high,,,,,FALSE,,,,FALSE,2757948,2757947.4,2751082.937,2751192.6,2751099.373,2757855.025,4,800,,,,
trial,html.Screen,9_103_0,2023-11-13T15:45:29.650Z,,1,-0.037161481,0.016684989,,,,9024.47,timeout,-0.299657138,0.488420763,-0.470595905,-0.494776326,0.389713769,-0.447990908,low,low,ISIC_6231450.JPG,8,ISIC_0029033.JPG,470,FALSE,,,0,FALSE,2766943.4,2766942.9,2757838.306,2757948.2,2757855.025,2766879.495,4,800,104,,,
break,html.Screen,9_103_1,2023-11-13T15:45:29.651Z,,,,,,,,NaN,,,,,,,,low,low,,,,,FALSE,,,,FALSE,2766944.8,2766944.4,,2766943.9,,2766879.495,4,800,,,,
break_continue,html.Screen,9_103_2,2023-11-13T15:45:29.652Z,,,,,,,,NaN,,,,,,,,low,low,,,,,FALSE,,,,FALSE,2766945.7,2766945.3,,2766945,,2766879.495,4,800,,,,
sequence,flow.Sequence,9_103,2023-11-13T15:45:29.652Z,,,,,,,,9090.275,completion,,,,,,,low,low,,,,,FALSE,,,,FALSE,2766946,2766945.3,2757838.306,2757948.2,2757855.025,2766879.495,4,800,,,,
trial,html.Screen,9_104_0,2023-11-13T15:45:37.389Z,,1,0.042351607,0.074214936,,FALSE,hl,7803.305,response,0.322855441,0.488420763,-0.470595905,-0.34090674,0.389713769,-0.447990908,high,low,ISIC_0011483.JPG,9,ISIC_1874480.JPG,294,FALSE,lh,keypress(e),0,FALSE,2774683.2,2774682.8,2766862.802,2766946.2,2766879.495,2774602.517,4,800,105,,,
break,html.Screen,9_104_1,2023-11-13T15:45:37.391Z,,,,,,,,NaN,,,,,,,,high,low,,,,,FALSE,,,,FALSE,2774684.6,2774684.3,,2774683.7,,2774602.517,4,800,,,,
break_continue,html.Screen,9_104_2,2023-11-13T15:45:37.392Z,,,,,,,,NaN,,,,,,,,high,low,,,,,FALSE,,,,FALSE,2774685.7,2774685.2,,2774684.9,,2774602.517,4,800,,,,
sequence,flow.Sequence,9_104,2023-11-13T15:45:37.392Z,,,,,,,,7805.705,completion,,,,,,,high,low,,,,,FALSE,,,,FALSE,2774686.1,2774685.2,2766862.802,2766946.2,2766879.495,2774602.517,4,800,,,,
trial,html.Screen,9_105_0,2023-11-13T15:45:42.397Z,,1,0.022934414,-0.048836567,,FALSE,hh,5088.183,response,0.685252505,0.488420763,-0.470595905,0.413883399,0.389713769,-0.447990908,high,high,ISIC_0056915.JPG,8,ISIC_1850196.JPG,381,FALSE,lh,keypress(e),0,FALSE,2779691,2779690.7,2774585.474,2774686.3,2774602.517,2779606.406,4,800,106,,,
break,html.Screen,9_105_1,2023-11-13T15:45:42.399Z,,,,,,,,NaN,,,,,,,,high,high,,,,,FALSE,,,,FALSE,2779692.5,2779692.1,,2779691.5,,2779606.406,4,800,,,,
