"n_participants","n_trials","n_players","sim_no","sp_rho","sp_p","rmse","connected","n_components","mu_dist","max_dist","e_density","diam","med_deg","min_deg","max_deg"
230,103500,20000,50,0.733048826220656,0,42.197511774985,1,1,2.54306532663317,4,0.0260050251256281,7,10,3,19
230,103500,20000,51,0.797289432235806,0,36.7745836142301,1,1,2.53663316582915,5,0.0260050251256281,6,10,1,18
230,103500,20000,52,0.821848046201155,0,34.4768037961758,1,1,2.54201005025126,4,0.0260050251256281,8,10,3,20
230,103500,20000,53,0.789787744693617,0,37.4483644502667,1,1,2.55572864321608,5,0.0260050251256281,7,10,1,19
230,103500,20000,54,0.777469436735919,0,38.529209698617,1,1,2.54577889447236,5,0.0260050251256281,7,10,3,25
230,103500,20000,55,0.807891697292432,0,35.8006983172116,1,1,2.55889447236181,4,0.0260050251256281,7,10,1,18
230,103500,20000,56,0.775750393759844,0,38.6776421204809,1,1,2.53517587939698,4,0.0260050251256281,7,10,3,19
230,103500,20000,57,0.722923573089327,0,42.9898825306606,1,1,2.53301507537688,4,0.0260050251256281,7,10,4,20
230,103500,20000,58,0.748148203705093,0,40.9874370996773,1,1,2.54653266331658,4,0.0260050251256281,8,10,3,20
230,103500,20000,59,0.799158478961974,0,36.6047811084836,1,1,2.53894472361809,4,0.0260050251256281,8,10,3,21
230,103500,20000,60,0.778882472061802,0,38.4067702365091,1,1,2.53542713567839,4,0.0260050251256281,7,10,2,18
230,103500,20000,61,0.729810245256132,0,42.4525617601577,1,1,2.53281407035176,4,0.0260050251256281,7,10,4,18
230,103500,20000,62,0.803078076951924,0,36.2461032388311,1,1,2.53623115577889,4,0.0260050251256281,7,10,4,21
230,103500,20000,63,0.762044551113778,0,39.8413102194192,1,1,2.5408040201005,4,0.0260050251256281,7,10,3,20
230,103500,20000,64,0.75417535438386,0,40.4943205894357,1,1,2.54,4,0.0260050251256281,7,10,2,17
230,103500,20000,65,0.801498537463437,0,36.3910703332562,1,1,2.55035175879397,5,0.0260050251256281,7,10,3,18
230,103500,20000,66,0.791691292282307,0,37.2785461089887,1,1,2.53909547738693,4,0.0260050251256281,7,10,3,21
230,103500,20000,67,0.811773794344859,0,35.4374096118777,1,1,2.54472361809045,5,0.0260050251256281,7,10,2,21
230,103500,20000,68,0.763784594614865,0,39.6954657360258,1,1,2.53356783919598,4,0.0260050251256281,7,10,3,18
230,103500,20000,69,0.802280057001425,0,36.3194162948691,1,1,2.53698492462312,4,0.0260050251256281,7,10,4,21
230,103500,20000,70,0.757667441686042,0,40.2058453461683,1,1,2.53969849246231,5,0.0260050251256281,6,10,2,22
230,103500,20000,71,0.733318832970824,0,42.1761781103978,1,1,2.53693467336683,4,0.0260050251256281,8,10,2,19
230,103500,20000,72,0.786247656191405,0,37.7621503624992,1,1,2.53381909547739,4,0.0260050251256281,7,10,3,22
230,103500,20000,73,0.792829820745519,0,37.1766055470372,1,1,2.55075376884422,5,0.0260050251256281,7,10,1,23
230,103500,20000,74,0.727288682217055,0,42.6500879248801,1,1,2.53653266331658,4,0.0260050251256281,8,10,3,18
230,103500,20000,75,0.820705017625441,0,34.5871363370835,1,1,2.53954773869347,4,0.0260050251256281,7,10,2,22
230,103500,20000,76,0.800510012750319,0,36.4815021620547,1,1,2.52994974874372,5,0.0260050251256281,6,10,2,22
230,103500,20000,77,0.728964224105603,0,42.5189369575487,1,1,2.54969849246231,4,0.0260050251256281,7,10,3,18
230,103500,20000,78,0.799834995874897,0,36.5431252084438,1,1,2.53798994974874,4,0.0260050251256281,7,10,4,18
230,103500,20000,79,0.778903472586815,0,38.4049475979333,1,1,2.54386934673367,4,0.0260050251256281,7,10.5,3,22
230,103500,20000,80,0.789141228530713,0,37.5058662078347,1,1,2.54673366834171,4,0.0260050251256281,8,10,2,21
230,103500,20000,81,0.778627465686642,0,38.4288953783478,1,1,2.54065326633166,4,0.0260050251256281,7,11,3,20
230,103500,20000,82,0.767324683117078,0,39.3970811101533,1,1,2.54979899497487,4,0.0260050251256281,6,10,2,20
230,103500,20000,83,0.717178429460737,0,43.4330519305287,1,1,2.54668341708543,4,0.0260050251256281,7,10,2,21
230,103500,20000,84,0.744167104177605,0,41.3099261679321,1,1,2.55557788944724,4,0.0260050251256281,7,10,2,19
230,103500,20000,85,0.780934523363084,0,38.2282617967388,1,1,2.53241206030151,4,0.0260050251256281,7,10,4,24
230,103500,20000,86,0.79368034200855,0,37.1002695407998,1,1,2.53939698492462,4,0.0260050251256281,6,10,2,20
230,103500,20000,87,0.75449636240906,0,40.4678885043438,1,1,2.55839195979899,4,0.0260050251256281,7,10,2,22
230,103500,20000,88,0.748380709517738,0,40.9685245035747,1,1,2.53477386934673,4,0.0260050251256281,7,10,3,21
230,103500,20000,89,0.758145953648841,0,40.1661549068367,1,1,2.54668341708543,4,0.0260050251256281,6,10,3,20
230,103500,20000,90,0.747902197554939,0,41.0074383496458,1,1,2.54180904522613,4,0.0260050251256281,7,10,3,19
230,103500,20000,91,0.809234230855771,0,35.6754817767048,1,1,2.54854271356784,4,0.0260050251256281,7,10,2,23
230,103500,20000,92,0.763904597614941,0,39.6853877390659,1,1,2.53497487437186,4,0.0260050251256281,8,10,4,21
230,103500,20000,93,0.768203705092627,0,39.3226397893122,1,1,2.53829145728643,4,0.0260050251256281,7,10,4,19
230,103500,20000,94,0.72644716117903,0,42.71580503748,1,1,2.53924623115578,5,0.0260050251256281,7,10,2,21
230,103500,20000,95,0.775643891097277,0,38.6868194608965,1,1,2.53452261306533,4,0.0260050251256281,8,10,4,17
230,103500,20000,96,0.738306457661442,0,41.7801388221724,1,1,2.54281407035176,4,0.0260050251256281,7,10,3,17
230,103500,20000,97,0.716632415810395,0,43.4749353075999,1,1,2.55452261306533,5,0.0260050251256281,7,10,1,23
230,103500,20000,98,0.773474836870922,0,38.8732555878717,1,1,2.54738693467337,4,0.0260050251256281,7,10,3,18
230,103500,20000,99,0.72334358358959,0,42.9573043847027,1,1,2.54979899497487,4,0.0260050251256281,7,10,2,18
230,103500,20000,100,0.752766819170479,0,40.6100972665666,1,1,2.56331658291457,5,0.0260050251256281,7,10,2,21
230,103500,25000,1,0.688559496951951,0,56.9659547449176,1,1,2.84523694779116,5,0.0166265060240964,9,8,1,18
230,103500,25000,2,0.713903134450151,0,54.5997069589206,1,1,2.85619277108434,5,0.0166265060240964,8,8,1,17
230,103500,25000,3,0.770547880766092,0,48.8987525403256,1,1,2.84122088353414,5,0.0166265060240964,9,8,2,16
230,103500,25000,4,0.733597273556377,0,52.6876076511356,1,1,2.84597590361446,5,0.0166265060240964,9,8,1,18
230,103500,25000,5,0.687812220995536,0,57.0342353328244,1,1,2.85175903614458,5,0.0166265060240964,9,8,1,19
230,103500,25000,6,0.723016368261892,0,53.7233654939822,1,1,2.84366265060241,5,0.0166265060240964,9,8,2,17
230,103500,25000,7,0.682273316373062,0,57.5378136532837,0,2,2.85072548257546,Inf,0.0166265060240964,8,8,0,18
230,103500,25000,8,0.700571977151634,0,55.8568885635425,1,1,2.84976706827309,5,0.0166265060240964,8,8,1,15
230,103500,25000,9,0.750502760044161,0,50.9890968737435,1,1,2.84199196787149,5,0.0166265060240964,9,8,1,17
230,103500,25000,10,0.68965007440119,0,56.8661586534557,1,1,2.85474698795181,5,0.0166265060240964,8,8,2,20
230,103500,25000,11,0.755497911966591,0,50.4762914644093,1,1,2.85050602409639,5,0.0166265060240964,9,8,1,17
230,103500,25000,12,0.751939711035376,0,50.8421085322,1,1,2.84122088353414,5,0.0166265060240964,9,8,1,21
230,103500,25000,13,0.737895838333413,0,52.2609605728789,1,1,2.86428915662651,5,0.0166265060240964,8,8,2,15
230,103500,25000,14,0.754742955887294,0,50.5541294060139,1,1,2.85731726907631,5,0.0166265060240964,11,8,1,17
230,103500,25000,15,0.709636058176931,0,55.0052361143919,1,1,2.85452208835341,5,0.0166265060240964,9,8,3,16
230,103500,25000,16,0.698483751740028,0,56.0512622516211,1,1,2.85571084337349,5,0.0166265060240964,9,8,1,17
230,103500,25000,17,0.695043824701195,0,56.3699920170298,1,1,2.85355823293173,5,0.0166265060240964,10,8,1,19
230,103500,25000,18,0.737362069793117,0,52.314128110865,1,1,2.8361124497992,5,0.0166265060240964,9,8,2,19
230,103500,25000,19,0.662364901838429,0,59.3125281875592,0,2,2.84431273481021,Inf,0.0166265060240964,8,8,0,16
230,103500,25000,20,0.742035424566793,0,51.8467742487418,1,1,2.84106024096386,5,0.0166265060240964,8,8,2,17
230,103500,25000,21,0.744927758844141,0,51.5554070879088,1,1,2.85458634538153,5,0.0166265060240964,8,8,1,15
230,103500,25000,22,0.689746075937215,0,56.8573653979852,0,2,2.85192382432958,Inf,0.0166265060240964,10,8,0,16
230,103500,25000,23,0.752941967071473,0,50.7393338545157,1,1,2.85513253012048,5,0.0166265060240964,9,8,2,17
230,103500,25000,24,0.761249555992896,0,49.8792943013431,0,2,2.84411840912035,Inf,0.0166265060240964,9,8,0,18
230,103500,25000,25,0.745711131378102,0,51.4762080965566,1,1,2.84334136546185,5,0.0166265060240964,9,8,2,16
230,103500,25000,26,0.737369749915999,0,52.3133634934708,1,1,2.86126907630522,5,0.0166265060240964,9,8,1,16
230,103500,25000,27,0.730804012864206,0,52.9630059569885,1,1,2.86004819277108,5,0.0166265060240964,9,8,1,16
230,103500,25000,28,0.721006480103682,0,53.9178634591542,1,1,2.85333333333333,5,0.0166265060240964,10,8,1,17
230,103500,25000,29,0.737016464263428,0,52.3485243345025,1,1,2.8456546184739,5,0.0166265060240964,9,8,1,18
230,103500,25000,30,0.731845437527,0,52.8604956465601,1,1,2.84636144578313,5,0.0166265060240964,9,8,2,18
230,103500,25000,31,0.771908798540777,0,48.7535844836049,1,1,2.85760642570281,5,0.0166265060240964,9,8,1,17
230,103500,25000,32,0.717380694091105,0,54.2669696961236,1,1,2.86290763052209,5,0.0166265060240964,9,8,1,17
230,103500,25000,33,0.657733787740604,0,59.7178030406344,1,1,2.84597590361446,5,0.0166265060240964,9,8,1,16
230,103500,25000,34,0.697287956607306,0,56.1622649115934,1,1,2.83932530120482,5,0.0166265060240964,9,8,2,17
230,103500,25000,35,0.7020772812365,0,55.7163530751969,1,1,2.85320481927711,5,0.0166265060240964,9,8,3,17
230,103500,25000,36,0.734881390102242,0,52.5605175012575,1,1,2.84526907630522,5,0.0166265060240964,9,8,2,20
230,103500,25000,37,0.77488407814525,0,48.4346983060698,1,1,2.86390361445783,6,0.0166265060240964,9,8,1,16
230,103500,25000,38,0.680979983679739,0,57.6547656312989,1,1,2.85121285140562,5,0.0166265060240964,9,8,1,20
230,103500,25000,39,0.762441511064177,0,49.7546781720071,1,1,2.84247389558233,5,0.0166265060240964,9,8,2,18
230,103500,25000,40,0.725083089329429,0,53.5226307275717,1,1,2.85751004016064,5,0.0166265060240964,9,8,1,15
230,103500,25000,41,0.712805644890318,0,54.7042959921796,1,1,2.84305220883534,5,0.0166265060240964,8,8,3,17
230,103500,25000,42,0.754733739739836,0,50.5550788744316,1,1,2.86184738955823,5,0.0166265060240964,8,8,2,18
230,103500,25000,43,0.653582681322901,0,60.0787483225142,1,1,2.85098795180723,5,0.0166265060240964,9,8,1,19
230,103500,25000,44,0.747944511112178,0,51.2497414627625,1,1,2.85587148594378,5,0.0166265060240964,9,8,2,18
230,103500,25000,45,0.690306724907598,0,56.8059856001108,1,1,2.85484337349398,5,0.0166265060240964,8,8,1,17
230,103500,25000,46,0.734054240867854,0,52.6424163579143,1,1,2.85638554216867,6,0.0166265060240964,10,8,1,18
230,103500,25000,47,0.713633562136994,0,54.6254153302288,1,1,2.85175903614458,5,0.0166265060240964,8,8,1,19
230,103500,25000,48,0.675857341717467,0,58.1156777470589,1,1,2.84976706827309,5,0.0166265060240964,9,8,2,17
230,103500,25000,49,0.687002736043777,0,57.1081080057815,1,1,2.84433734939759,5,0.0166265060240964,8,8,1,19
230,103500,25000,50,0.732925262804205,0,52.7539951093754,1,1,2.84363052208835,5,0.0166265060240964,8,8,1,19
230,103500,25000,51,0.742541544664715,0,51.795907174216,1,1,2.84767871485944,5,0.0166265060240964,9,8,2,17
230,103500,25000,52,0.759675898814381,0,50.0433412153905,1,1,2.84986345381526,5,0.0166265060240964,9,8,2,19
230,103500,25000,53,0.749942111073777,0,51.0463318956416,1,1,2.83527710843373,5,0.0166265060240964,9,8,3,17
230,103500,25000,54,0.734482791724668,0,52.6,1,1,2.8526265060241,5,0.0166265060240964,9,8,3,20
230,103500,25000,55,0.654648682378918,0,59.9862650946031,0,2,2.83462883793237,Inf,0.0166265060240964,9,8,0,18
230,103500,25000,56,0.648086017376278,0,60.553381408473,1,1,2.85953413654618,6,0.0166265060240964,9,8,1,17
230,103500,25000,57,0.705207699323189,0,55.4229555328837,1,1,2.84330923694779,5,0.0166265060240964,9,8,2,15
230,103500,25000,58,0.735808380934095,0,52.4685810747727,1,1,2.85715662650602,5,0.0166265060240964,9,8,1,16
230,103500,25000,59,0.743550712811405,0,51.6943323779309,1,1,2.86714859437751,6,0.0166265060240964,9,8,1,17
230,103500,25000,60,0.774082273316373,0,48.520840883068,1,1,2.85648192771084,5,0.0166265060240964,9,8,2,19
230,103500,25000,61,0.704661642586281,0,55.4742462769887,1,1,2.85632128514056,5,0.0166265060240964,9,8,1,21
230,103500,25000,62,0.72886862189795,0,53.1529867458076,1,1,2.85236947791165,5,0.0166265060240964,9,8,2,16
230,103500,25000,63,0.69911736187779,0,55.9923566212389,1,1,2.8536546184739,5,0.0166265060240964,9,8,2,17
230,103500,25000,64,0.71085873373974,0,54.8893432279892,1,1,2.85012048192771,5,0.0166265060240964,9,8,1,16
230,103500,25000,65,0.64561916190659,0,60.7651874019985,1,1,2.8454297188755,5,0.0166265060240964,8,8,2,18
230,103500,25000,66,0.754808236931791,0,50.547403494146,1,1,2.86017670682731,5,0.0166265060240964,8,8,1,19
230,103500,25000,67,0.670399078385254,0,58.6027985679865,1,1,2.84160642570281,5,0.0166265060240964,10,8,2,17
230,103500,25000,68,0.707070897134354,0,55.2475881826528,1,1,2.86277911646586,6,0.0166265060240964,8,8,1,21
230,103500,25000,69,0.771084721355542,0,48.84153969727,1,1,2.86310040160643,5,0.0166265060240964,9,8,1,18
230,103500,25000,70,0.76861095377526,0,49.1046230002838,1,1,2.8585702811245,5,0.0166265060240964,9,8,1,17
230,103500,25000,71,0.785852061632986,0,47.2405757797256,1,1,2.84912449799197,6,0.0166265060240964,10,8,1,18
230,103500,25000,72,0.720910478567657,0,53.9271360263087,1,1,2.86393574297189,5,0.0166265060240964,9,8,1,15
230,103500,25000,73,0.741230547688763,0,51.9275649342428,1,1,2.86126907630522,5,0.0166265060240964,9,8,2,18
230,103500,25000,74,0.672329093265492,0,58.4310191593472,1,1,2.85404016064257,6,0.0166265060240964,9,8,1,15
230,103500,25000,75,0.700732491719867,0,55.8419197377741,1,1,2.85738152610442,5,0.0166265060240964,9,8,1,16
230,103500,25000,76,0.70618691499064,0,55.3308593824459,1,1,2.84391967871486,6,0.0166265060240964,9,8,1,20
230,103500,25000,77,0.737011856189699,0,52.3489827981404,1,1,2.87106827309237,6,0.0166265060240964,9,8,1,18
230,103500,25000,78,0.684855373685979,0,57.3036124515724,1,1,2.87110040160643,5,0.0166265060240964,8,8,1,21
230,103500,25000,79,0.688932750924015,0,56.9318188713482,1,1,2.84761445783133,5,0.0166265060240964,9,8,2,17
230,103500,25000,80,0.707070897134354,0,55.2475881826528,1,1,2.86551004016064,5,0.0166265060240964,9,8,1,19
230,103500,25000,81,0.749470551528824,0,51.0944223961872,1,1,2.84530120481928,5,0.0166265060240964,9,8,3,15
230,103500,25000,82,0.653909854557673,0,60.0503788497625,1,1,2.84941365461847,5,0.0166265060240964,8,8,2,18
230,103500,25000,83,0.666176546824749,0,58.9768768247353,1,1,2.84330923694779,5,0.0166265060240964,10,8,2,17
230,103500,25000,84,0.695855613689819,0,56.2949376054366,1,1,2.85400803212851,5,0.0166265060240964,9,8,3,20
230,103500,25000,85,0.747317813085009,0,51.3133900653621,1,1,2.85622489959839,5,0.0166265060240964,9,8,2,17
230,103500,25000,86,0.700508232131714,0,55.8628320084115,1,1,2.84597590361446,5,0.0166265060240964,9,8,2,20
230,103500,25000,87,0.695673594777516,0,56.3117749675856,1,1,2.8619437751004,5,0.0166265060240964,9,8,2,20
230,103500,25000,88,0.681384726155618,0,57.6181915717597,1,1,2.85153413654618,5,0.0166265060240964,9,8,1,17
230,103500,25000,89,0.700316229059665,0,55.8807301312358,1,1,2.84745381526104,5,0.0166265060240964,9,8,2,20
230,103500,25000,90,0.730349349589593,0,53.0076975542232,1,1,2.8513734939759,5,0.0166265060240964,9,8,2,16
230,103500,25000,91,0.743025392406278,0,51.7472318100205,1,1,2.84668273092369,5,0.0166265060240964,9,8,2,18
230,103500,25000,92,0.734803820861134,0,52.5682033172145,1,1,2.86229718875502,5,0.0166265060240964,9,8,2,17
230,103500,25000,93,0.663190515048241,0,59.2399864956095,1,1,2.83922891566265,5,0.0166265060240964,9,8,2,17
230,103500,25000,94,0.67616301060817,0,58.0882776470434,1,1,2.85779919678715,5,0.0166265060240964,9,8,1,18
230,103500,25000,95,0.744706571305141,0,51.5777471396338,1,1,2.85477911646586,5,0.0166265060240964,9,8,1,18
230,103500,25000,96,0.644731339701435,0,60.841236016373,1,1,2.85208032128514,5,0.0166265060240964,9,8,1,16
230,103500,25000,97,0.709917918686699,0,54.9785412683894,1,1,2.85269076305221,5,0.0166265060240964,8,8,3,17
230,103500,25000,98,0.734895982335717,0,52.55907152909,1,1,2.85182329317269,5,0.0166265060240964,9,8,2,17
230,103500,25000,99,0.724018624297989,0,53.6261130420619,1,1,2.85339759036145,5,0.0166265060240964,9,8,1,16
230,103500,25000,100,0.750228579657274,0,51.0170951740689,1,1,2.85140562248996,5,0.0166265060240964,8,8,2,18
230,103500,30000,1,0.632456360626229,0,74.2569413141515,0,2,3.17297030369689,Inf,0.0115384615384615,12,7,0,17
230,103500,30000,2,0.682092023244703,0,69.0620493952117,1,1,3.18028985507246,6,0.0115384615384615,11,7,1,15
230,103500,30000,3,0.705934510383449,0,66.4223857847137,0,2,3.185495275078,Inf,0.0115384615384615,10,7,0,15
230,103500,30000,4,0.708695429949222,0,66.1099084857936,1,1,3.17788182831661,6,0.0115384615384615,11,7,1,16
230,103500,30000,5,0.625981622018022,0,74.9080325020844,1,1,3.17725752508361,6,0.0115384615384615,12,7,1,14
230,103500,30000,6,0.658191757686197,0,71.6105206423376,1,1,3.18829431438127,6,0.0115384615384615,11,7,1,15
230,103500,30000,7,0.672336803742264,0,70.1134319038323,1,1,3.19212931995541,6,0.0115384615384615,11,7,1,15
230,103500,30000,8,0.576172624140268,0,79.7391998956599,1,1,3.17953177257525,6,0.0115384615384615,10,7,1,14
230,103500,30000,9,0.630909676774186,0,74.4129916972388,1,1,3.18312151616499,6,0.0115384615384615,11,7,1,14
230,103500,30000,10,0.626153179479772,0,74.8908539142131,1,1,3.18517279821628,6,0.0115384615384615,10,7,1,15
230,103500,30000,11,0.691349459438438,0,68.0492958572436,1,1,3.18724637681159,7,0.0115384615384615,11,7,1,16
230,103500,30000,12,0.66486960966233,0,70.9076864662781,0,2,3.16563040111333,Inf,0.0115384615384615,10,7,0,18
230,103500,30000,13,0.628978988655429,0,74.6073276115244,1,1,3.17574136008919,6,0.0115384615384615,11,7,2,18
230,103500,30000,14,0.69519127990311,0,67.6245517545218,1,1,3.1780602006689,6,0.0115384615384615,12,6,1,17
230,103500,30000,15,0.736377959755108,0,62.8910698483232,1,1,3.18896321070234,6,0.0115384615384615,10,7,1,14
230,103500,30000,16,0.63831909243436,0,73.6624282340281,1,1,3.18385730211817,6,0.0115384615384615,10,7,1,19
230,103500,30000,17,0.666542517139079,0,70.7305214646878,1,1,3.18385730211817,6,0.0115384615384615,10,7,1,14
230,103500,30000,18,0.710299003322259,0,65.927738218952,0,2,3.17144396309847,Inf,0.0115384615384615,10,7,0,16
230,103500,30000,19,0.678002200024445,0,69.5047720184257,1,1,3.16020066889632,6,0.0115384615384615,11,7,2,15
230,103500,30000,20,0.598604428938099,0,77.6006872821798,0,2,3.17422729007205,Inf,0.0115384615384615,10,6.5,0,17
230,103500,30000,21,0.652402804475605,0,72.2142645188608,0,2,3.17829004960607,Inf,0.0115384615384615,10,7,0,15
230,103500,30000,22,0.593803486705408,0,78.0633076419389,1,1,3.18316610925307,6,0.0115384615384615,12,7,1,15
230,103500,30000,23,0.689339659329548,0,68.2704426039068,1,1,3.17313266443701,6,0.0115384615384615,13,7,2,16
230,103500,30000,24,0.630443004922277,0,74.460011639358,1,1,3.182497212932,6,0.0115384615384615,11,7,1,17
230,103500,30000,25,0.629552328359204,0,74.549670242955,1,1,3.16445930880713,6,0.0115384615384615,10,7,1,16
230,103500,30000,26,0.65385037611529,0,72.0637680576492,1,1,3.16512820512821,5,0.0115384615384615,10,7,2,16
230,103500,30000,27,0.609459216213514,0,76.5444097675765,1,1,3.18510590858417,6,0.0115384615384615,10,7,2,17
230,103500,30000,28,0.650345448282759,0,72.4276190413574,1,1,3.17790412486065,6,0.0115384615384615,10,7,1,15
230,103500,30000,29,0.667630529228103,0,70.6150597724499,1,1,3.19186176142698,6,0.0115384615384615,14,7,1,16
230,103500,30000,30,0.619869998555539,0,75.517459349919,1,1,3.18347826086957,6,0.0115384615384615,10,7,1,15
230,103500,30000,31,0.643364481827576,0,73.1469297601296,0,2,3.17754932549213,Inf,0.0115384615384615,11,7,0,17
230,103500,30000,32,0.659641107123413,0,71.4585660831972,1,1,3.19707915273133,7,0.0115384615384615,10,7,1,16
230,103500,30000,33,0.656863742930477,0,71.7494715427693,1,1,3.17683389074693,6,0.0115384615384615,10,7,1,14
230,103500,30000,34,0.659892665474061,0,71.4321589575265,1,1,3.18760312151616,6,0.0115384615384615,10,7,1,15
230,103500,30000,35,0.766969855220614,0,59.1304771952107,0,2,3.18102848420911,Inf,0.0115384615384615,10,7,0,17
230,103500,30000,36,0.648517427971422,0,72.6166647540356,1,1,3.16954292084727,6,0.0115384615384615,12,7,2,16
230,103500,30000,37,0.71354392826587,0,65.5575574082297,1,1,3.18644370122631,6,0.0115384615384615,13,7,1,15
230,103500,30000,38,0.695435282614251,0,67.5974851603223,1,1,3.18905239687848,6,0.0115384615384615,11,7,1,15
230,103500,30000,39,0.640476005288948,0,73.4424945110118,1,1,3.18499442586399,6,0.0115384615384615,10,7,1,19
230,103500,30000,40,0.723987155412838,0,64.3517417531699,1,1,3.19603121516165,6,0.0115384615384615,11,7,1,15
230,103500,30000,41,0.681444016044623,0,69.1323850786783,1,1,3.18477146042363,6,0.0115384615384615,10,7,1,15
230,103500,30000,42,0.618214424604718,0,75.6817018836125,1,1,3.17625418060201,6,0.0115384615384615,11,7,1,15
230,103500,30000,43,0.655406393404371,0,71.9016457855219,0,2,3.1724989338062,Inf,0.0115384615384615,11,7,0,16
230,103500,30000,44,0.607559195102168,0,76.7303503619439,1,1,3.18298773690078,6,0.0115384615384615,9,7,1,16
230,103500,30000,45,0.596247069411882,0,77.8281868391309,0,2,3.17644946241386,Inf,0.0115384615384615,11,7,0,14
230,103500,30000,46,0.696708185646507,0,67.4561091871349,1,1,3.18258639910814,6,0.0115384615384615,10,7,1,16
230,103500,30000,47,0.672626140290448,0,70.0824752226499,1,1,3.18655518394649,6,0.0115384615384615,10,7,1,13
230,103500,30000,48,0.735296169957444,0,63.019943933118,1,1,3.19139353400223,6,0.0115384615384615,10,7,1,20
230,103500,30000,49,0.598260869565217,0,77.6338843547069,0,3,3.16735588547669,Inf,0.0115384615384615,12,7,0,16
230,103500,30000,50,0.675954621718019,0,69.7253660203133,1,1,3.19777034559643,7,0.0115384615384615,11,6,1,16
230,103500,30000,51,0.695670396337737,0,67.5713943420834,1,1,3.19027870680045,6,0.0115384615384615,10,7,1,15
230,103500,30000,52,0.710859898443316,0,65.8639000768504,1,1,3.19094760312152,6,0.0115384615384615,11,7,1,14
230,103500,30000,53,0.673566595184391,0,69.9817595282275,1,1,3.18338907469342,6,0.0115384615384615,12,7,1,15
230,103500,30000,54,0.694833942599362,0,67.6641707257246,1,1,3.158127090301,6,0.0115384615384615,10,7,1,15
230,103500,30000,55,0.71142034911499,0,65.8000506585418,0,2,3.17389059729299,Inf,0.0115384615384615,11,7,0,13
230,103500,30000,56,0.63982844253825,0,73.5085936019275,1,1,3.18392419175028,6,0.0115384615384615,11,7,1,14
230,103500,30000,57,0.641349792775475,0,73.3532094276272,1,1,3.17315496098105,5,0.0115384615384615,11,7,1,14
230,103500,30000,58,0.628846098289981,0,74.6206852465633,1,1,3.16334448160535,6,0.0115384615384615,11,7,1,15
230,103500,30000,59,0.649060545117168,0,72.5605494282763,1,1,3.17322185061315,6,0.0115384615384615,10,7,1,18
230,103500,30000,60,0.689607662307359,0,68.2409945218659,1,1,3.16646599777035,6,0.0115384615384615,10,7,1,14
230,103500,30000,61,0.695060167335193,0,67.6390912613902,0,2,3.17631478530224,Inf,0.0115384615384615,10,7,0,16
230,103500,30000,62,0.621809131212569,0,75.3246307657728,1,1,3.19014492753623,7,0.0115384615384615,10,7,1,16
230,103500,30000,63,0.59063278480872,0,78.3673401360541,1,1,3.17886287625418,6,0.0115384615384615,12,7,1,17
230,103500,30000,64,0.6087192079912,0,76.6168823867603,1,1,3.17935340022297,6,0.0115384615384615,10,7,1,17
230,103500,30000,65,0.684246713852376,0,68.8276591688739,1,1,3.18098104793757,6,0.0115384615384615,13,7,1,14
230,103500,30000,66,0.694667718530206,0,67.6825925429378,0,2,3.17739220219524,Inf,0.0115384615384615,11,7,0,15
230,103500,30000,67,0.725100056667296,0,64.2219069580882,1,1,3.19005574136009,5,0.0115384615384615,10,7,2,15
230,103500,30000,68,0.645008944543828,0,72.97812457625,0,2,3.16774034252879,Inf,0.0115384615384615,11,7,0,17
230,103500,30000,69,0.671514127934755,0,70.2013770045384,0,2,3.17481089088909,Inf,0.0115384615384615,11,7,0,14
230,103500,30000,70,0.681464016266847,0,69.1302152945199,1,1,3.17741360089186,5,0.0115384615384615,11,7,2,15
230,103500,30000,71,0.709917665751842,0,65.9711047858581,1,1,3.18713489409142,6,0.0115384615384615,11,7,1,15
230,103500,30000,72,0.671676351959466,0,70.1840437706463,1,1,3.17674470457079,6,0.0115384615384615,10,7,1,18
230,103500,30000,73,0.651313459038434,0,72.3273115773011,0,2,3.18538304415165,Inf,0.0115384615384615,10,7,0,16
230,103500,30000,74,0.699184657607307,0,67.1802054179652,1,1,3.19658862876254,6,0.0115384615384615,13,7,1,15
230,103500,30000,75,0.685754730608118,0,68.6631390679647,0,2,3.16010863953671,Inf,0.0115384615384615,11,7,0,15
230,103500,30000,76,0.682267136301514,0,69.0430300609699,1,1,3.19034559643255,6,0.0115384615384615,12,7,1,16
230,103500,30000,77,0.625889620995789,0,74.9172432310035,1,1,3.18283166109253,6,0.0115384615384615,11,7,1,15
230,103500,30000,78,0.625344281603129,0,74.9718169269849,1,1,3.18370122630992,6,0.0115384615384615,10,7,1,15
230,103500,30000,79,0.645709396771075,0,72.9061039968534,1,1,3.18697881828317,6,0.0115384615384615,11,7,1,16
230,103500,30000,80,0.706390959899554,0,66.3708269246863,0,2,3.17117460887522,Inf,0.0115384615384615,10,7,0,14
230,103500,30000,81,0.619460216224625,0,75.5581453804508,0,2,3.17481089088909,Inf,0.0115384615384615,11,7,0,16
230,103500,30000,82,0.662208246758297,0,71.1886226864939,1,1,3.19685618729097,6,0.0115384615384615,11,6.5,1,16
230,103500,30000,83,0.657869087434305,0,71.6443065893353,0,2,3.16551817018698,Inf,0.0115384615384615,12,7,0,15
230,103500,30000,84,0.641848020533561,0,73.3022509886293,1,1,3.18695652173913,7,0.0115384615384615,11,7,1,15
